county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Queens County NY,36081,04/12/20,-887,-435,-208,-60,142
New York County NY,36061,04/12/20,1715,2297,2440,2561,2730
Bronx County NY,36005,04/12/20,483,712,768,818,865
Richmond County NY,36085,04/12/20,-7,134,192,234,295
Westchester County NY,36119,04/12/20,-60,285,429,515,627
Bergen County NJ,34003,04/12/20,81,308,374,424,493
Hudson County NJ,34017,04/12/20,-5,112,150,181,224
Passaic County NJ,34031,04/12/20,100,173,197,219,244
Putnam County NY,36079,04/12/20,-25,20,40,45,45
Rockland County NY,36087,04/12/20,-57,20,46,65,78
Kings County NY,36047,04/13/20,31,444,599,701,804
Queens County NY,36081,04/13/20,-1052,-518,-263,-94,125
New York County NY,36061,04/13/20,1588,2258,2414,2547,2726
Bronx County NY,36005,04/13/20,459,707,766,817,865
Richmond County NY,36085,04/13/20,-52,119,183,229,295
Westchester County NY,36119,04/13/20,-83,290,439,524,629
Bergen County NJ,34003,04/13/20,21,289,361,417,492
Hudson County NJ,34017,04/13/20,-29,103,144,178,222
Passaic County NJ,34031,04/13/20,82,164,192,215,243
Putnam County NY,36079,04/13/20,-31,18,39,44,45
Rockland County NY,36087,04/13/20,-71,16,43,64,78
Kings County NY,36047,04/14/20,-76,409,582,689,801
Queens County NY,36081,04/14/20,-1216,-607,-323,-135,108
New York County NY,36061,04/14/20,1459,2216,2387,2531,2724
Bronx County NY,36005,04/14/20,432,700,764,816,865
Richmond County NY,36085,04/14/20,-94,102,172,223,293
Westchester County NY,36119,04/14/20,-122,293,448,533,633
Bergen County NJ,34003,04/14/20,-53,267,347,409,489
Hudson County NJ,34017,04/14/20,-58,90,137,174,221
Passaic County NJ,34031,04/14/20,67,157,187,211,242
Putnam County NY,36079,04/14/20,-40,16,38,43,45
Rockland County NY,36087,04/14/20,-81,11,40,62,78
Kings County NY,36047,04/15/20,-202,367,561,678,799
Queens County NY,36081,04/15/20,-1395,-702,-390,-173,91
New York County NY,36061,04/15/20,1320,2172,2356,2516,2720
Bronx County NY,36005,04/15/20,398,692,762,815,865
Richmond County NY,36085,04/15/20,-153,84,163,218,291
Westchester County NY,36119,04/15/20,-161,292,457,541,635
Bergen County NJ,34003,04/15/20,-129,244,335,401,487
Hudson County NJ,34017,04/15/20,-84,78,130,170,218
Passaic County NJ,34031,04/15/20,46,148,182,207,241
Putnam County NY,36079,04/15/20,-49,14,37,43,45
Rockland County NY,36087,04/15/20,-95,5,37,61,78
Kings County NY,36047,04/16/20,-328,319,537,663,794
Queens County NY,36081,04/16/20,-1597,-814,-457,-213,79
New York County NY,36061,04/16/20,1190,2122,2325,2499,2719
Bronx County NY,36005,04/16/20,369,683,757,813,864
Richmond County NY,36085,04/16/20,-213,64,150,212,288
Westchester County NY,36119,04/16/20,-211,291,464,546,638
Bergen County NJ,34003,04/16/20,-218,221,320,392,485
Hudson County NJ,34017,04/16/20,-125,65,122,166,216
Passaic County NJ,34031,04/16/20,29,138,175,202,240
Putnam County NY,36079,04/16/20,-60,11,35,42,45
Rockland County NY,36087,04/16/20,-111,-1,34,59,78
Kings County NY,36047,04/17/20,-496,267,510,649,791
Queens County NY,36081,04/17/20,-1820,-928,-522,-253,62
New York County NY,36061,04/17/20,1018,2067,2290,2484,2717
Bronx County NY,36005,04/17/20,320,674,752,810,863
Richmond County NY,36085,04/17/20,-278,41,138,206,285
Westchester County NY,36119,04/17/20,-272,286,469,549,639
Bergen County NJ,34003,04/17/20,-311,195,303,384,483
Hudson County NJ,34017,04/17/20,-170,53,115,161,214
Passaic County NJ,34031,04/17/20,6,127,168,197,239
Putnam County NY,36079,04/17/20,-69,8,33,41,45
Rockland County NY,36087,04/17/20,-130,-6,31,57,78
Kings County NY,36047,04/18/20,-683,204,484,636,784
Queens County NY,36081,04/18/20,-2065,-1051,-594,-294,48
New York County NY,36061,04/18/20,862,2007,2255,2467,2715
Bronx County NY,36005,04/18/20,265,660,745,808,863
Richmond County NY,36085,04/18/20,-360,18,127,199,282
Westchester County NY,36119,04/18/20,-355,273,469,553,641
Bergen County NJ,34003,04/18/20,-426,166,286,375,480
Hudson County NJ,34017,04/18/20,-216,36,106,157,212
Passaic County NJ,34031,04/18/20,-24,117,160,193,239
Putnam County NY,36079,04/18/20,-82,5,31,40,45
Rockland County NY,36087,04/18/20,-152,-13,27,56,78
Kings County NY,36047,04/19/20,-879,138,455,621,779
Queens County NY,36081,04/19/20,-2319,-1180,-669,-331,35
New York County NY,36061,04/19/20,684,1949,2215,2451,2715
Bronx County NY,36005,04/19/20,206,648,737,804,863
Richmond County NY,36085,04/19/20,-467,-6,114,193,279
Westchester County NY,36119,04/19/20,-451,259,471,557,643
Bergen County NJ,34003,04/19/20,-549,137,267,366,476
Hudson County NJ,34017,04/19/20,-260,20,96,153,210
Passaic County NJ,34031,04/19/20,-52,103,152,188,238
Putnam County NY,36079,04/19/20,-96,1,29,39,45
Rockland County NY,36087,04/19/20,-181,-20,22,54,78
Kings County NY,36047,04/20/20,-1119,62,422,603,774
Queens County NY,36081,04/20/20,-2613,-1314,-746,-374,25
New York County NY,36061,04/20/20,499,1884,2174,2432,2714
Bronx County NY,36005,04/20/20,143,632,727,801,862
Richmond County NY,36085,04/20/20,-561,-30,101,186,276
Westchester County NY,36119,04/20/20,-564,242,467,560,645
Bergen County NJ,34003,04/20/20,-684,102,248,356,474
Hudson County NJ,34017,04/20/20,-314,3,85,148,208
Passaic County NJ,34031,04/20/20,-88,89,145,183,236
Putnam County NY,36079,04/20/20,-109,-4,27,38,45
Rockland County NY,36087,04/20/20,-202,-30,17,53,78
Kings County NY,36047,04/21/20,-1383,-18,393,583,769
Queens County NY,36081,04/21/20,-2914,-1453,-820,-414,10
New York County NY,36061,04/21/20,307,1818,2134,2411,2713
Bronx County NY,36005,04/21/20,67,612,716,796,859
Richmond County NY,36085,04/21/20,-685,-56,87,178,273
Westchester County NY,36119,04/21/20,-712,217,466,560,649
Bergen County NJ,34003,04/21/20,-829,65,227,348,472
Hudson County NJ,34017,04/21/20,-380,-14,73,142,206
Passaic County NJ,34031,04/21/20,-125,75,136,178,234
Putnam County NY,36079,04/21/20,-123,-9,24,37,45
Rockland County NY,36087,04/21/20,-227,-41,11,50,78
Kings County NY,36047,04/22/20,-1685,-104,359,559,761
Queens County NY,36081,04/22/20,-3246,-1607,-903,-447,-5
New York County NY,36061,04/22/20,78,1737,2093,2392,2711
Bronx County NY,36005,04/22/20,-22,586,704,789,858
Richmond County NY,36085,04/22/20,-814,-84,74,171,271
Westchester County NY,36119,04/22/20,-889,193,460,561,651
Bergen County NJ,34003,04/22/20,-968,28,208,339,471
Hudson County NJ,34017,04/22/20,-459,-35,61,135,203
Passaic County NJ,34031,04/22/20,-164,61,127,172,233
Putnam County NY,36079,04/22/20,-139,-14,21,36,45
Rockland County NY,36087,04/22/20,-251,-52,6,48,78
Kings County NY,36047,04/23/20,-2003,-200,316,537,751
Queens County NY,36081,04/23/20,-3585,-1748,-988,-488,-22
New York County NY,36061,04/23/20,-131,1661,2050,2370,2713
Bronx County NY,36005,04/23/20,-120,561,688,780,856
Richmond County NY,36085,04/23/20,-942,-117,61,163,268
Westchester County NY,36119,04/23/20,-1089,163,452,558,651
Bergen County NJ,34003,04/23/20,-1112,-11,188,328,467
Hudson County NJ,34017,04/23/20,-545,-56,49,128,201
Passaic County NJ,34031,04/23/20,-206,45,118,167,232
Putnam County NY,36079,04/23/20,-158,-21,18,35,45
Rockland County NY,36087,04/23/20,-288,-64,0,45,78
Kings County NY,36047,04/24/20,-2367,-300,278,512,740
Queens County NY,36081,04/24/20,-3940,-1922,-1069,-520,-36
New York County NY,36061,04/24/20,-350,1585,2006,2349,2704
Bronx County NY,36005,04/24/20,-226,532,671,770,856
Richmond County NY,36085,04/24/20,-1085,-147,47,157,268
Westchester County NY,36119,04/24/20,-1300,131,441,555,652
Bergen County NJ,34003,04/24/20,-1289,-54,164,319,465
Hudson County NJ,34017,04/24/20,-609,-81,35,120,197
Passaic County NJ,34031,04/24/20,-251,28,109,161,229
Putnam County NY,36079,04/24/20,-181,-27,14,34,45
Rockland County NY,36087,04/24/20,-326,-75,-7,42,77
Kings County NY,36047,04/25/20,-2749,-405,238,490,732
Queens County NY,36081,04/25/20,-4281,-2077,-1152,-550,-50
New York County NY,36061,04/25/20,-584,1507,1961,2329,2699
Bronx County NY,36005,04/25/20,-344,502,653,761,853
Richmond County NY,36085,04/25/20,-1232,-186,31,151,265
Westchester County NY,36119,04/25/20,-1531,91,425,551,651
Bergen County NJ,34003,04/25/20,-1478,-105,140,310,465
Hudson County NJ,34017,04/25/20,-679,-105,22,113,194
Passaic County NJ,34031,04/25/20,-293,9,98,155,228
Putnam County NY,36079,04/25/20,-200,-34,12,32,45
Rockland County NY,36087,04/25/20,-368,-91,-14,38,77
Kings County NY,36047,04/26/20,-3157,-529,193,466,720
Queens County NY,36081,04/26/20,-4661,-2244,-1234,-587,-57
New York County NY,36061,04/26/20,-863,1419,1919,2309,2696
Bronx County NY,36005,04/26/20,-484,466,633,750,851
Richmond County NY,36085,04/26/20,-1370,-223,15,144,263
Westchester County NY,36119,04/26/20,-1791,49,408,545,650
Bergen County NJ,34003,04/26/20,-1669,-151,118,302,464
Hudson County NJ,34017,04/26/20,-758,-132,7,107,192
Passaic County NJ,34031,04/26/20,-338,-10,87,150,226
Putnam County NY,36079,04/26/20,-230,-40,8,30,45
Rockland County NY,36087,04/26/20,-417,-103,-23,35,77
Kings County NY,36047,04/27/20,-3571,-645,151,440,706
Queens County NY,36081,04/27/20,-5099,-2399,-1318,-613,-64
New York County NY,36061,04/27/20,-1150,1336,1875,2290,2694
Bronx County NY,36005,04/27/20,-639,427,611,738,851
Richmond County NY,36085,04/27/20,-1548,-261,2,136,261
Westchester County NY,36119,04/27/20,-2074,1,392,537,648
Bergen County NJ,34003,04/27/20,-1852,-205,93,293,463
Hudson County NJ,34017,04/27/20,-854,-159,-9,100,189
Passaic County NJ,34031,04/27/20,-388,-32,75,145,223
Putnam County NY,36079,04/27/20,-252,-48,4,28,45
Rockland County NY,36087,04/27/20,-476,-119,-30,32,77
Kings County NY,36047,04/28/20,-3987,-778,106,416,695
Queens County NY,36081,04/28/20,-5475,-2557,-1393,-641,-73
New York County NY,36061,04/28/20,-1477,1257,1833,2272,2691
Bronx County NY,36005,04/28/20,-775,387,586,727,847
Richmond County NY,36085,04/28/20,-1713,-308,-15,128,259
Westchester County NY,36119,04/28/20,-2426,-53,370,528,645
Bergen County NJ,34003,04/28/20,-2067,-257,64,286,459
Hudson County NJ,34017,04/28/20,-944,-185,-24,94,186
Passaic County NJ,34031,04/28/20,-444,-53,64,139,223
Putnam County NY,36079,04/28/20,-275,-56,0,26,45
Rockland County NY,36087,04/28/20,-540,-136,-37,28,76
Kings County NY,36047,04/29/20,-4499,-907,54,391,681
Queens County NY,36081,04/29/20,-5883,-2706,-1466,-662,-84
New York County NY,36061,04/29/20,-1820,1180,1793,2254,2687
Bronx County NY,36005,04/29/20,-943,338,560,713,844
Richmond County NY,36085,04/29/20,-1886,-356,-33,120,259
Westchester County NY,36119,04/29/20,-2758,-108,345,519,643
Bergen County NJ,34003,04/29/20,-2289,-314,39,276,454
Hudson County NJ,34017,04/29/20,-1043,-215,-39,88,183
Passaic County NJ,34031,04/29/20,-503,-75,52,133,222
Putnam County NY,36079,04/29/20,-298,-65,-4,24,45
Rockland County NY,36087,04/29/20,-596,-153,-46,24,75
Kings County NY,36047,04/30/20,-5013,-1049,1,362,671
Queens County NY,36081,04/30/20,-6301,-2870,-1542,-688,-85
New York County NY,36061,04/30/20,-2144,1086,1757,2238,2684
Bronx County NY,36005,04/30/20,-1131,295,531,701,840
Richmond County NY,36085,04/30/20,-2116,-394,-48,113,258
Westchester County NY,36119,04/30/20,-3142,-172,320,509,641
Bergen County NJ,34003,04/30/20,-2484,-364,16,267,453
Hudson County NJ,34017,04/30/20,-1152,-248,-56,81,181
Passaic County NJ,34031,04/30/20,-568,-103,42,128,222
Putnam County NY,36079,04/30/20,-320,-74,-7,22,45
Rockland County NY,36087,04/30/20,-660,-173,-56,20,75
Kings County NY,36047,05/01/20,-5530,-1197,-50,338,660
Queens County NY,36081,05/01/20,-6697,-3021,-1607,-714,-87
New York County NY,36061,05/01/20,-2469,1012,1722,2219,2682
Bronx County NY,36005,05/01/20,-1300,250,503,687,836
Richmond County NY,36085,05/01/20,-2296,-438,-65,106,255
Westchester County NY,36119,05/01/20,-3511,-232,295,499,639
Bergen County NJ,34003,05/01/20,-2694,-421,-9,257,450
Hudson County NJ,34017,05/01/20,-1253,-282,-71,74,178
Passaic County NJ,34031,05/01/20,-628,-128,30,121,222
Putnam County NY,36079,05/01/20,-342,-83,-11,20,45
Rockland County NY,36087,05/01/20,-728,-194,-65,16,74
Kings County NY,36047,05/02/20,-6112,-1349,-99,315,647
Queens County NY,36081,05/02/20,-7086,-3173,-1677,-737,-89
New York County NY,36061,05/02/20,-2803,932,1685,2202,2679
Bronx County NY,36005,05/02/20,-1524,200,475,674,833
Richmond County NY,36085,05/02/20,-2471,-481,-82,98,253
Westchester County NY,36119,05/02/20,-3887,-290,266,488,637
Bergen County NJ,34003,05/02/20,-2917,-480,-36,248,449
Hudson County NJ,34017,05/02/20,-1363,-318,-91,66,177
Passaic County NJ,34031,05/02/20,-692,-154,18,114,220
Putnam County NY,36079,05/02/20,-369,-92,-15,18,45
Rockland County NY,36087,05/02/20,-786,-215,-74,11,72
Kings County NY,36047,05/03/20,-6636,-1505,-150,292,640
Queens County NY,36081,05/03/20,-7428,-3318,-1735,-753,-89
New York County NY,36061,05/03/20,-3152,849,1654,2186,2677
Bronx County NY,36005,05/03/20,-1721,140,446,660,829
Richmond County NY,36085,05/03/20,-2664,-529,-97,92,252
Westchester County NY,36119,05/03/20,-4253,-360,238,477,636
Bergen County NJ,34003,05/03/20,-3105,-537,-63,241,448
Hudson County NJ,34017,05/03/20,-1482,-350,-110,57,175
Passaic County NJ,34031,05/03/20,-757,-175,6,108,218
Putnam County NY,36079,05/03/20,-397,-101,-19,16,45
Rockland County NY,36087,05/03/20,-863,-238,-84,8,70
Kings County NY,36047,05/04/20,-7249,-1666,-194,269,629
Queens County NY,36081,05/04/20,-7800,-3443,-1807,-767,-90
New York County NY,36061,05/04/20,-3526,768,1629,2172,2673
Bronx County NY,36005,05/04/20,-1930,89,415,646,826
Richmond County NY,36085,05/04/20,-2860,-574,-113,87,251
Westchester County NY,36119,05/04/20,-4650,-424,208,466,635
Bergen County NJ,34003,05/04/20,-3299,-597,-85,232,447
Hudson County NJ,34017,05/04/20,-1600,-381,-124,50,172
Passaic County NJ,34031,05/04/20,-821,-202,-5,103,217
Putnam County NY,36079,05/04/20,-423,-111,-23,14,45
Rockland County NY,36087,05/04/20,-935,-260,-93,4,69
Kings County NY,36047,05/05/20,-7838,-1817,-242,249,619
Queens County NY,36081,05/05/20,-8129,-3570,-1863,-771,-94
New York County NY,36061,05/05/20,-3880,696,1605,2163,2666
Bronx County NY,36005,05/05/20,-2153,31,389,630,823
Richmond County NY,36085,05/05/20,-3029,-628,-125,83,251
Westchester County NY,36119,05/05/20,-5051,-498,176,455,633
Bergen County NJ,34003,05/05/20,-3497,-659,-111,221,448
Hudson County NJ,34017,05/05/20,-1712,-415,-142,41,170
Passaic County NJ,34031,05/05/20,-881,-228,-17,97,216
Putnam County NY,36079,05/05/20,-441,-120,-28,12,45
Rockland County NY,36087,05/05/20,-1004,-283,-103,0,68
Kings County NY,36047,05/06/20,-8388,-1981,-287,229,611
Queens County NY,36081,05/06/20,-8455,-3678,-1916,-773,-92
New York County NY,36061,05/06/20,-4204,630,1582,2151,2666
Bronx County NY,36005,05/06/20,-2379,-32,359,617,820
Richmond County NY,36085,05/06/20,-3184,-664,-139,78,251
Westchester County NY,36119,05/06/20,-5418,-570,148,442,631
Bergen County NJ,34003,05/06/20,-3654,-720,-139,213,444
Hudson County NJ,34017,05/06/20,-1856,-447,-157,34,168
Passaic County NJ,34031,05/06/20,-958,-254,-29,93,214
Putnam County NY,36079,05/06/20,-465,-128,-31,10,45
Rockland County NY,36087,05/06/20,-1074,-306,-110,-4,67
Kings County NY,36047,05/07/20,-8954,-2143,-333,206,599
Queens County NY,36081,05/07/20,-8760,-3779,-1953,-778,-89
New York County NY,36061,05/07/20,-4542,577,1563,2139,2667
Bronx County NY,36005,05/07/20,-2629,-88,327,603,819
Richmond County NY,36085,05/07/20,-3315,-711,-152,74,251
Westchester County NY,36119,05/07/20,-5799,-643,115,428,629
Bergen County NJ,34003,05/07/20,-3823,-784,-161,206,443
Hudson County NJ,34017,05/07/20,-1953,-482,-173,27,168
Passaic County NJ,34031,05/07/20,-1020,-280,-40,88,213
Putnam County NY,36079,05/07/20,-485,-136,-35,9,45
Rockland County NY,36087,05/07/20,-1147,-332,-118,-8,66
Kings County NY,36047,05/08/20,-9455,-2280,-378,193,594
Queens County NY,36081,05/08/20,-9060,-3871,-1985,-771,-79
New York County NY,36061,05/08/20,-4812,531,1550,2129,2669
Bronx County NY,36005,05/08/20,-2877,-142,296,588,818
Richmond County NY,36085,05/08/20,-3447,-756,-162,69,251
Westchester County NY,36119,05/08/20,-6131,-713,83,417,626
Bergen County NJ,34003,05/08/20,-3953,-845,-180,198,443
Hudson County NJ,34017,05/08/20,-2047,-518,-190,21,168
Passaic County NJ,34031,05/08/20,-1103,-306,-50,83,212
Putnam County NY,36079,05/08/20,-500,-145,-38,8,45
Rockland County NY,36087,05/08/20,-1221,-360,-128,-11,66
Kings County NY,36047,05/09/20,-10031,-2417,-426,175,584
Queens County NY,36081,05/09/20,-9292,-3942,-2011,-763,-68
New York County NY,36061,05/09/20,-5066,488,1539,2122,2670
Bronx County NY,36005,05/09/20,-3118,-197,266,575,815
Richmond County NY,36085,05/09/20,-3555,-799,-174,66,253
Westchester County NY,36119,05/09/20,-6495,-784,51,406,626
Bergen County NJ,34003,05/09/20,-4091,-896,-199,190,443
Hudson County NJ,34017,05/09/20,-2146,-553,-207,16,166
Passaic County NJ,34031,05/09/20,-1174,-330,-62,79,211
Putnam County NY,36079,05/09/20,-516,-154,-41,7,45
Rockland County NY,36087,05/09/20,-1291,-382,-135,-14,66
Kings County NY,36047,05/10/20,-10553,-2571,-465,164,580
Queens County NY,36081,05/10/20,-9521,-3998,-2024,-751,-58
New York County NY,36061,05/10/20,-5290,429,1535,2116,2675
Bronx County NY,36005,05/10/20,-3358,-257,238,563,814
Richmond County NY,36085,05/10/20,-3656,-838,-183,65,253
Westchester County NY,36119,05/10/20,-6796,-848,16,395,625
Bergen County NJ,34003,05/10/20,-4230,-950,-219,185,444
Hudson County NJ,34017,05/10/20,-2249,-585,-221,10,165
Passaic County NJ,34031,05/10/20,-1233,-357,-75,74,210
Putnam County NY,36079,05/10/20,-540,-161,-45,5,45
Rockland County NY,36087,05/10/20,-1357,-404,-141,-17,65
Kings County NY,36047,05/11/20,-11013,-2693,-503,146,575
Queens County NY,36081,05/11/20,-9702,-4048,-2032,-744,-47
New York County NY,36061,05/11/20,-5496,394,1527,2114,2669
Bronx County NY,36005,05/11/20,-3548,-313,215,549,811
Richmond County NY,36085,05/11/20,-3733,-876,-189,63,255
Westchester County NY,36119,05/11/20,-7042,-908,-15,383,624
Bergen County NJ,34003,05/11/20,-4330,-994,-235,179,445
Hudson County NJ,34017,05/11/20,-2341,-615,-232,4,164
Passaic County NJ,34031,05/11/20,-1290,-377,-85,70,209
Putnam County NY,36079,05/11/20,-554,-168,-48,3,45
Rockland County NY,36087,05/11/20,-1415,-428,-148,-20,64
Kings County NY,36047,05/12/20,-11448,-2816,-534,133,569
Queens County NY,36081,05/12/20,-9893,-4091,-2040,-734,-35
New York County NY,36061,05/12/20,-5665,360,1526,2116,2673
Bronx County NY,36005,05/12/20,-3790,-375,194,535,812
Richmond County NY,36085,05/12/20,-3772,-906,-194,61,258
Westchester County NY,36119,05/12/20,-7285,-976,-44,372,622
Bergen County NJ,34003,05/12/20,-4404,-1039,-250,172,447
Hudson County NJ,34017,05/12/20,-2428,-637,-244,0,164
Passaic County NJ,34031,05/12/20,-1348,-400,-94,67,209
Putnam County NY,36079,05/12/20,-577,-175,-50,2,45
Rockland County NY,36087,05/12/20,-1477,-450,-156,-24,64
Kings County NY,36047,05/13/20,-11812,-2930,-573,125,569
Queens County NY,36081,05/13/20,-10007,-4133,-2032,-721,-17
New York County NY,36061,05/13/20,-5803,332,1532,2116,2675
Bronx County NY,36005,05/13/20,-3983,-430,178,524,812
Richmond County NY,36085,05/13/20,-3821,-938,-200,61,259
Westchester County NY,36119,05/13/20,-7487,-1042,-69,361,622
Bergen County NJ,34003,05/13/20,-4473,-1080,-262,169,446
Hudson County NJ,34017,05/13/20,-2515,-659,-255,-3,163
Passaic County NJ,34031,05/13/20,-1410,-421,-105,63,209
Putnam County NY,36079,05/13/20,-584,-181,-52,1,45
Rockland County NY,36087,05/13/20,-1514,-472,-165,-26,62
Kings County NY,36047,05/14/20,-12172,-3025,-609,121,567
Queens County NY,36081,05/14/20,-10131,-4149,-2023,-711,3
New York County NY,36061,05/14/20,-5956,332,1538,2118,2678
Bronx County NY,36005,05/14/20,-4194,-484,154,512,810
Richmond County NY,36085,05/14/20,-3833,-962,-203,60,260
Westchester County NY,36119,05/14/20,-7674,-1097,-92,352,621
Bergen County NJ,34003,05/14/20,-4534,-1119,-273,167,445
Hudson County NJ,34017,05/14/20,-2588,-678,-264,-6,163
Passaic County NJ,34031,05/14/20,-1461,-439,-116,62,209
Putnam County NY,36079,05/14/20,-586,-186,-54,0,45
Rockland County NY,36087,05/14/20,-1576,-492,-169,-28,61
Kings County NY,36047,05/15/20,-12455,-3133,-633,116,568
Queens County NY,36081,05/15/20,-10194,-4145,-2018,-693,16
New York County NY,36061,05/15/20,-6005,330,1547,2122,2678
Bronx County NY,36005,05/15/20,-4367,-535,135,504,810
Richmond County NY,36085,05/15/20,-3818,-982,-204,62,261
Westchester County NY,36119,05/15/20,-7787,-1154,-112,345,620
Bergen County NJ,34003,05/15/20,-4579,-1156,-285,167,449
Hudson County NJ,34017,05/15/20,-2658,-703,-269,-7,164
Passaic County NJ,34031,05/15/20,-1505,-460,-124,60,210
Putnam County NY,36079,05/15/20,-589,-191,-57,-1,45
Rockland County NY,36087,05/15/20,-1618,-508,-174,-29,60
Kings County NY,36047,05/16/20,-12661,-3232,-651,115,569
Queens County NY,36081,05/16/20,-10213,-4143,-2004,-672,37
New York County NY,36061,05/16/20,-6005,318,1556,2126,2684
Bronx County NY,36005,05/16/20,-4527,-580,120,496,810
Richmond County NY,36085,05/16/20,-3790,-1000,-203,65,265
Westchester County NY,36119,05/16/20,-7867,-1211,-131,339,620
Bergen County NJ,34003,05/16/20,-4610,-1184,-292,167,451
Hudson County NJ,34017,05/16/20,-2721,-724,-277,-9,165
Passaic County NJ,34031,05/16/20,-1551,-479,-132,59,211
Putnam County NY,36079,05/16/20,-593,-195,-58,-1,45
Rockland County NY,36087,05/16/20,-1667,-523,-177,-30,60
