location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Montana,30,04/25/20, 1, 2, 3, 4, 7, 8, 13, 16, 19, 21, 24, 28, 31, 36, 40, 49, 53, 64, 98, 111, 132, 168, 220, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 6, 8, 11, 13, 16, 14, 18, 27, 54, 60, 70, 91, 101, 122, 133, 139, 152, 170, 189, 198, 224, 243, 249, 261, 264, 277, 284, 286
Nebraska,31,04/25/20, 1, 2, 3, 5, 7, 10, 12, 14, 15, 17, 21, 23, 25, 27, 31, 33, 37, 40, 59, 72, 98, 165, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 7, 8, 14, 20, 6, 8, 14, 24, 52, 64, 72, 89, 94, 105, 109, 115, 119, 126, 133, 153, 169, 174, 196, 197, 208, 220, 221
Nevada,32,04/25/20, 1, 1, 3, 5, 6, 8, 11, 12, 15, 17, 19, 19, 22, 27, 34, 41, 55, 66, 75, 85, 158, 177, 246, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 6, 8, 13, 15, 17, 8, 14, 36, 57, 78, 100, 111, 124, 133, 145, 166, 180, 196, 210, 222, 236, 264, 270, 288, 293, 307, 322, 322
New Hampshire,33,04/25/20, 0, 1, 3, 6, 7, 8, 9, 11, 14, 15, 17, 19, 21, 22, 25, 30, 32, 41, 54, 60, 90, 132, 204, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 3, 3, 4, 4, 5, 7, 11, 16, 19, 19, 26, 31, 52, 69, 78, 87, 97, 101, 109, 113, 130, 142, 162, 184, 201, 218, 222, 246, 249, 270, 280, 284
New Jersey,34,04/25/20, 11, 13, 14, 19, 22, 25, 29, 32, 35, 38, 41, 42, 46, 50, 53, 58, 64, 70, 76, 87, 106, 111, 124, 2, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 11, 12, 13, 14, 15, 16, 18, 21, 25, 28, 33, 26, 49, 97, 163, 208, 263, 302, 377, 436, 481, 533, 592, 644, 716, 764, 813, 867, 902, 964, 996, 1074, 1121, 1141
New Mexico,35,04/25/20, 2, 2, 3, 6, 9, 10, 13, 15, 16, 18, 20, 22, 27, 30, 35, 37, 44, 54, 64, 90, 113, 124, 131, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 8, 11, 13, 18, 9, 14, 31, 54, 71, 78, 88, 101, 106, 114, 136, 148, 156, 171, 175, 199, 216, 218, 239, 244, 266, 278, 280
New York,36,04/25/20, 24, 30, 38, 52, 56, 63, 69, 76, 85, 99, 107, 121, 128, 135, 146, 154, 171, 200, 233, 275, 339, 400, 466, 7, 8, 10, 11, 12, 15, 16, 17, 21, 22, 25, 28, 30, 33, 35, 37, 42, 47, 56, 65, 84, 94, 109, 88, 131, 216, 418, 515, 645, 775, 914, 1068, 1220, 1305, 1524, 1725, 1890, 2039, 2213, 2336, 2484, 2728, 2847, 3072, 3261, 3289
North Carolina,37,04/25/20, 2, 3, 4, 7, 9, 12, 18, 19, 21, 22, 24, 25, 27, 30, 33, 37, 48, 59, 66, 92, 139, 200, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 10, 12, 16, 6, 9, 15, 31, 38, 48, 54, 64, 67, 72, 78, 86, 91, 100, 106, 130, 145, 146, 164, 169, 200, 217, 218
North Dakota,38,04/25/20, 0, 0, 1, 2, 4, 5, 6, 8, 10, 12, 13, 15, 22, 26, 32, 43, 55, 65, 74, 111, 220, 279, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 7, 13, 20, 23, 6, 6, 13, 25, 30, 50, 68, 82, 88, 116, 119, 140, 151, 155, 161, 170, 172, 179, 215, 220, 250, 271, 271
Ohio,39,04/25/20, 2, 2, 4, 5, 6, 8, 9, 10, 13, 14, 14, 16, 17, 19, 23, 25, 29, 32, 40, 62, 83, 124, 146, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 5, 8, 9, 18, 1, 2, 6, 12, 16, 31, 47, 59, 68, 74, 79, 92, 106, 109, 123, 141, 153, 157, 165, 171, 183, 211, 212
Oklahoma,40,04/25/20, 1, 1, 2, 4, 6, 7, 8, 12, 13, 14, 15, 18, 23, 28, 33, 38, 42, 46, 60, 73, 99, 106, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 8, 11, 14, 4, 5, 10, 19, 33, 42, 54, 82, 91, 98, 113, 123, 127, 134, 137, 143, 149, 151, 168, 171, 177, 183, 185
Oregon,41,04/25/20, 15, 21, 28, 62, 69, 86, 93, 118, 126, 147, 174, 185, 198, 214, 254, 304, 327, 415, 477, 542, 617, 719, 1064, 0, 0, 2, 3, 5, 7, 8, 10, 10, 11, 12, 14, 16, 19, 21, 24, 26, 31, 39, 50, 54, 58, 98, 29, 51, 111, 294, 397, 504, 591, 666, 723, 786, 855, 945, 1058, 1132, 1213, 1333, 1420, 1474, 1705, 1760, 1896, 1976, 1996
Pennsylvania,42,04/25/20, 2, 4, 7, 9, 11, 14, 15, 18, 19, 23, 26, 30, 33, 35, 36, 38, 48, 55, 60, 67, 84, 90, 145, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 7, 7, 8, 12, 13, 20, 5, 7, 41, 71, 83, 93, 110, 125, 139, 162, 170, 195, 215, 234, 249, 266, 288, 294, 324, 333, 355, 370, 373
Rhode Island,44,04/25/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 4, 5, 7, 9, 10, 14, 22, 37, 41, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 5, 6, 15, 0, 0, 22, 34, 38, 43, 50, 55, 56, 58, 59, 61, 61, 61, 63, 69, 73, 75, 85, 85, 99, 105, 106
South Carolina,45,04/25/20, 4, 5, 6, 9, 10, 13, 15, 17, 19, 21, 25, 30, 32, 34, 39, 48, 56, 68, 77, 86, 119, 154, 167, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 7, 8, 10, 11, 16, 20, 6, 14, 29, 43, 62, 92, 116, 127, 148, 173, 197, 212, 246, 260, 277, 299, 326, 339, 358, 361, 387, 419, 421
South Dakota,46,04/25/20, 5, 8, 10, 16, 24, 29, 35, 39, 44, 54, 61, 67, 77, 95, 110, 129, 143, 191, 224, 278, 401, 495, 582, 0, 0, 0, 0, 0, 1, 2, 2, 2, 4, 5, 5, 7, 8, 10, 10, 11, 14, 15, 20, 27, 35, 51, 12, 23, 57, 97, 170, 194, 217, 283, 295, 322, 358, 392, 412, 459, 483, 553, 608, 619, 678, 694, 753, 811, 815
Tennessee,47,04/25/20, 2, 4, 5, 6, 8, 10, 11, 13, 17, 19, 21, 23, 26, 29, 32, 38, 40, 45, 54, 80, 140, 169, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 4, 7, 8, 10, 14, 0, 0, 2, 15, 24, 26, 29, 49, 53, 73, 87, 97, 103, 109, 123, 129, 136, 142, 170, 175, 180, 199, 199
Texas,48,04/25/20, 5, 7, 10, 13, 15, 17, 18, 23, 27, 30, 32, 36, 39, 45, 54, 59, 68, 82, 93, 117, 188, 290, 356, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 6, 8, 12, 22, 27, 0, 0, 8, 20, 42, 54, 59, 74, 82, 87, 90, 109, 116, 124, 132, 164, 179, 187, 248, 251, 284, 305, 307
Utah,49,04/25/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 8, 9, 11, 16, 21, 36, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 2, 2, 3, 6, 9, 10, 10, 10, 12, 13, 13, 14, 17, 18, 23, 24, 27, 29, 32, 35, 35, 36, 36
Vermont,50,04/25/20, 1, 1, 3, 4, 5, 8, 8, 10, 11, 13, 15, 18, 20, 23, 27, 33, 37, 42, 54, 57, 80, 93, 123, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 6, 7, 11, 13, 7, 7, 12, 36, 42, 51, 59, 75, 81, 87, 90, 96, 100, 111, 122, 131, 142, 146, 171, 178, 208, 220, 224
Virginia,51,04/25/20, 31, 33, 53, 57, 77, 95, 110, 122, 132, 139, 167, 176, 182, 189, 198, 229, 258, 300, 348, 448, 579, 694, 748, 0, 0, 1, 3, 3, 4, 5, 5, 6, 8, 8, 9, 10, 11, 12, 16, 17, 20, 24, 33, 43, 47, 54, 14, 22, 84, 182, 257, 317, 370, 432, 458, 495, 550, 641, 701, 748, 813, 891, 966, 1024, 1120, 1141, 1233, 1301, 1304
Washington,53,04/25/20, 46, 64, 77, 93, 110, 142, 152, 160, 171, 181, 211, 228, 255, 273, 296, 322, 341, 409, 430, 497, 587, 647, 713, 4, 8, 11, 13, 14, 16, 19, 23, 24, 26, 27, 30, 31, 33, 36, 39, 44, 46, 54, 65, 75, 91, 98, 70, 128, 256, 418, 561, 705, 825, 1003, 1187, 1325, 1425, 1619, 1774, 1949, 2095, 2289, 2457, 2553, 2746, 2887, 3144, 3282, 3333
West Virginia,54,04/25/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 5, 6, 7, 8, 13, 18, 32, 40, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 5, 0, 0, 0, 0, 1, 3, 4, 7, 7, 8, 12, 14, 14, 15, 17, 19, 21, 21, 26, 26, 26, 30, 30
Wisconsin,55,04/25/20, 12, 17, 19, 28, 36, 45, 47, 52, 60, 64, 69, 73, 79, 88, 96, 106, 133, 155, 187, 226, 296, 318, 337, 0, 0, 0, 1, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 9, 12, 13, 17, 20, 23, 29, 36, 8, 27, 89, 126, 173, 217, 242, 280, 308, 340, 356, 380, 451, 495, 533, 572, 604, 622, 699, 722, 785, 826, 829
Wyoming,56,04/25/20, 0, 0, 2, 4, 6, 7, 10, 13, 16, 25, 28, 35, 40, 45, 65, 73, 86, 104, 126, 137, 151, 172, 184, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 7, 8, 11, 13, 14, 21, 24, 5, 15, 37, 68, 82, 97, 120, 134, 158, 183, 194, 219, 240, 266, 290, 317, 331, 346, 370, 376, 402, 427, 432
US National,US,04/25/20, 557, 695, 979, 1216, 1493, 1714, 1867, 1956, 2042, 2144, 2399, 2580, 2823, 3065, 3198, 3418, 3907, 4524, 5042, 5850, 7939, 8956, 11142, 42, 69, 91, 125, 140, 156, 171, 181, 201, 212, 222, 262, 286, 316, 336, 359, 390, 426, 463, 526, 770, 823, 1054, 606, 1003, 2291, 4184, 5685, 7149, 8299, 9764, 10956, 12156, 13165, 14802, 16174, 17646, 18986, 20703, 22165, 23087, 25469, 26330, 28566, 30327, 30585
Alabama,1,04/26/20, 2, 3, 5, 5, 6, 9, 10, 13, 15, 20, 22, 23, 26, 29, 33, 36, 39, 43, 47, 60, 80, 95, 114, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 8, 11, 4, 5, 12, 20, 28, 37, 42, 54, 59, 67, 72, 92, 96, 102, 109, 121, 122, 124, 132, 137, 150, 158, 161
Alaska,2,04/26/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 5, 9, 14, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 4, 4
Arizona,4,04/26/20, 1, 2, 3, 5, 7, 9, 13, 15, 19, 22, 24, 28, 34, 42, 52, 56, 72, 78, 96, 130, 208, 250, 516, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 5, 8, 9, 14, 15, 27, 4, 5, 23, 37, 53, 72, 84, 107, 119, 138, 159, 174, 189, 207, 219, 242, 269, 279, 318, 322, 336, 381, 382
Arkansas,5,04/26/20, 0, 0, 0, 0, 1, 2, 2, 3, 3, 4, 5, 5, 5, 7, 9, 10, 11, 14, 18, 21, 30, 58, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 5, 8, 0, 1, 2, 4, 6, 12, 12, 14, 14, 15, 16, 16, 16, 18, 19, 20, 21, 24, 25, 27, 40, 46, 46
California,6,04/26/20, 31, 38, 43, 65, 74, 81, 93, 105, 117, 129, 151, 161, 169, 185, 195, 236, 260, 285, 321, 421, 490, 677, 834, 3, 4, 6, 7, 8, 10, 11, 14, 16, 18, 20, 21, 23, 26, 30, 32, 35, 39, 42, 47, 53, 70, 107, 43, 73, 163, 307, 452, 565, 673, 811, 921, 1036, 1150, 1263, 1364, 1479, 1591, 1686, 1789, 1847, 2061, 2118, 2325, 2503, 2528
Colorado,8,04/26/20, 9, 11, 12, 17, 19, 21, 30, 33, 39, 41, 48, 52, 56, 59, 66, 70, 79, 83, 99, 116, 150, 211, 264, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 5, 7, 8, 9, 10, 11, 14, 18, 22, 29, 8, 16, 46, 77, 107, 132, 148, 168, 200, 240, 250, 281, 303, 334, 356, 394, 434, 456, 513, 536, 571, 609, 616
Connecticut,9,04/26/20, 2, 2, 3, 5, 5, 6, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 18, 22, 25, 32, 37, 42, 62, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 5, 6, 8, 9, 10, 12, 8, 15, 32, 61, 69, 76, 85, 96, 116, 125, 129, 150, 163, 180, 196, 213, 237, 243, 264, 275, 298, 319, 319
Delaware,10,04/26/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 7, 11, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 0, 0, 0, 1, 1, 1, 2, 4, 6, 7, 9, 11, 11, 12, 15, 17, 18, 19, 23, 23, 25, 26, 26
Florida,12,04/26/20, 29, 33, 53, 68, 77, 82, 95, 103, 114, 125, 141, 156, 172, 178, 204, 218, 247, 280, 342, 391, 456, 523, 648, 2, 2, 4, 6, 7, 9, 11, 13, 14, 15, 18, 19, 20, 20, 23, 25, 30, 36, 43, 48, 57, 64, 69, 57, 90, 167, 295, 392, 496, 572, 662, 731, 800, 876, 982, 1120, 1240, 1349, 1487, 1628, 1726, 1893, 1964, 2141, 2223, 2237
Georgia,13,04/26/20, 25, 39, 48, 70, 86, 95, 108, 124, 135, 156, 168, 186, 208, 221, 234, 263, 291, 323, 377, 405, 495, 587, 806, 0, 2, 3, 4, 6, 6, 8, 9, 10, 12, 13, 14, 16, 17, 20, 24, 29, 31, 35, 41, 50, 53, 74, 47, 75, 185, 318, 380, 477, 525, 589, 688, 749, 794, 907, 987, 1083, 1169, 1242, 1358, 1402, 1529, 1596, 1757, 1880, 1890
Hawaii,15,04/26/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 7, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 0, 0, 1, 1, 3, 7, 7, 8, 8, 13, 13, 13, 13, 15, 16, 17, 18, 18, 19, 20, 21, 22, 23
Idaho,16,04/26/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
Illinois,17,04/26/20, 2, 5, 6, 7, 10, 13, 16, 17, 19, 21, 23, 24, 27, 30, 32, 33, 36, 39, 46, 69, 98, 124, 154, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 9, 12, 13, 3, 10, 29, 44, 69, 93, 110, 116, 130, 141, 154, 166, 186, 205, 221, 236, 250, 264, 292, 317, 350, 364, 368
Indiana,18,04/26/20, 4, 7, 7, 11, 14, 17, 20, 24, 28, 32, 33, 39, 43, 48, 54, 60, 71, 88, 108, 115, 184, 222, 331, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 6, 7, 10, 13, 16, 27, 4, 8, 24, 43, 49, 55, 68, 89, 102, 107, 126, 132, 156, 167, 184, 210, 229, 237, 282, 300, 330, 349, 354
Iowa,19,04/26/20, 2, 7, 10, 17, 22, 26, 32, 39, 49, 55, 62, 79, 88, 96, 106, 125, 143, 165, 181, 210, 250, 271, 648, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 6, 8, 11, 14, 16, 21, 30, 41, 7, 13, 31, 81, 112, 157, 181, 240, 255, 281, 311, 342, 368, 395, 422, 458, 493, 528, 566, 576, 613, 660, 665
Kansas,20,04/26/20, 0, 0, 0, 1, 1, 2, 4, 4, 5, 7, 8, 8, 9, 11, 12, 16, 19, 22, 29, 35, 52, 109, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 5, 8, 13, 1, 4, 12, 18, 26, 29, 31, 37, 37, 37, 44, 47, 49, 55, 58, 78, 84, 85, 96, 100, 106, 112, 113
Kentucky,21,04/26/20, 11, 22, 26, 33, 39, 44, 57, 76, 81, 94, 104, 112, 122, 129, 148, 165, 180, 207, 216, 283, 479, 514, 520, 0, 0, 0, 1, 1, 2, 3, 3, 4, 4, 6, 6, 8, 9, 10, 11, 12, 14, 15, 19, 32, 41, 42, 23, 32, 76, 122, 195, 209, 234, 262, 291, 330, 351, 425, 451, 494, 535, 606, 664, 689, 772, 797, 858, 893, 898
Louisiana,22,04/26/20, 3, 7, 9, 10, 12, 14, 16, 18, 18, 20, 22, 28, 30, 33, 37, 39, 44, 51, 51, 56, 86, 104, 140, 0, 0, 1, 1, 1, 2, 3, 4, 4, 4, 5, 6, 6, 7, 7, 8, 9, 10, 11, 13, 17, 20, 34, 8, 17, 44, 89, 122, 154, 172, 211, 234, 260, 272, 312, 335, 385, 412, 448, 472, 490, 523, 546, 593, 660, 663
Maine,23,04/26/20, 1, 1, 1, 5, 6, 7, 9, 11, 12, 15, 18, 20, 21, 27, 29, 36, 40, 45, 55, 68, 101, 167, 256, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 7, 9, 15, 21, 3, 10, 15, 41, 53, 72, 77, 81, 93, 100, 109, 122, 128, 162, 169, 180, 184, 188, 195, 202, 223, 242, 248
Maryland,24,04/26/20, 2, 3, 3, 5, 5, 6, 8, 9, 9, 11, 13, 15, 18, 19, 22, 23, 28, 29, 36, 47, 70, 74, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 7, 9, 10, 1, 2, 13, 33, 41, 51, 56, 60, 68, 73, 74, 79, 82, 85, 94, 99, 106, 114, 129, 138, 157, 172, 173
Massachusetts,25,04/26/20, 0, 0, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 7, 9, 10, 12, 14, 19, 23, 29, 32, 42, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 7, 8, 13, 4, 5, 17, 37, 52, 57, 62, 68, 73, 85, 87, 98, 111, 113, 118, 126, 130, 138, 147, 156, 180, 191, 191
Michigan,26,04/26/20, 4, 6, 8, 11, 14, 15, 19, 20, 23, 25, 29, 31, 42, 45, 54, 59, 66, 76, 90, 120, 223, 293, 404, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 6, 7, 9, 10, 19, 24, 39, 17, 22, 54, 79, 93, 118, 131, 158, 171, 194, 209, 222, 234, 251, 267, 306, 325, 340, 372, 378, 423, 482, 484
Minnesota,27,04/26/20, 16, 17, 20, 27, 35, 43, 52, 62, 66, 76, 92, 108, 116, 136, 152, 164, 186, 200, 225, 360, 510, 704, 849, 0, 0, 0, 0, 1, 1, 2, 3, 4, 4, 5, 6, 6, 7, 8, 9, 10, 11, 15, 22, 35, 55, 66, 14, 23, 75, 107, 188, 222, 252, 313, 324, 351, 382, 425, 438, 479, 523, 608, 642, 664, 744, 758, 805, 889, 896
Mississippi,28,04/26/20, 2, 2, 4, 7, 12, 15, 21, 24, 29, 36, 42, 47, 54, 59, 64, 81, 90, 110, 147, 191, 248, 330, 367, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 5, 7, 10, 15, 22, 28, 32, 15, 17, 22, 59, 91, 130, 140, 149, 182, 196, 209, 252, 265, 281, 331, 352, 371, 379, 447, 457, 467, 499, 501
Missouri,29,04/26/20, 0, 1, 2, 3, 4, 5, 7, 9, 11, 12, 16, 19, 20, 22, 26, 31, 38, 44, 54, 66, 140, 159, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 5, 10, 11, 13, 3, 4, 19, 28, 37, 41, 46, 55, 56, 61, 72, 75, 76, 81, 81, 95, 112, 118, 133, 137, 156, 160, 161
Montana,30,04/26/20, 1, 2, 2, 4, 7, 11, 13, 17, 19, 24, 26, 31, 35, 42, 46, 52, 58, 78, 105, 127, 147, 165, 240, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 8, 9, 11, 15, 16, 16, 20, 32, 65, 69, 81, 96, 114, 132, 155, 163, 182, 200, 220, 231, 257, 291, 298, 305, 306, 321, 323, 324
Nebraska,31,04/26/20, 1, 2, 3, 5, 7, 8, 11, 14, 17, 20, 22, 25, 29, 32, 35, 39, 44, 50, 59, 77, 102, 170, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 6, 8, 14, 21, 3, 6, 8, 21, 42, 56, 66, 84, 88, 96, 106, 113, 123, 134, 143, 166, 179, 185, 215, 220, 232, 239, 240
Nevada,32,04/26/20, 1, 2, 2, 4, 6, 9, 11, 14, 16, 17, 19, 22, 26, 29, 39, 51, 64, 73, 83, 112, 166, 211, 272, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 6, 7, 8, 13, 15, 22, 6, 15, 47, 72, 86, 107, 119, 136, 141, 156, 178, 187, 209, 223, 233, 244, 267, 278, 306, 316, 326, 343, 343
New Hampshire,33,04/26/20, 1, 2, 3, 5, 7, 8, 10, 13, 15, 15, 17, 19, 21, 23, 26, 32, 35, 45, 51, 71, 91, 141, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 8, 12, 16, 19, 9, 12, 14, 39, 53, 61, 63, 74, 77, 87, 90, 111, 120, 142, 157, 179, 190, 194, 223, 224, 243, 250, 251
New Jersey,34,04/26/20, 9, 12, 13, 16, 18, 21, 24, 25, 30, 32, 35, 40, 43, 46, 48, 51, 55, 57, 65, 79, 102, 110, 118, 0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 11, 12, 13, 16, 17, 18, 20, 22, 25, 27, 24, 40, 72, 136, 173, 218, 256, 319, 369, 426, 464, 525, 573, 643, 695, 741, 803, 836, 897, 920, 988, 1029, 1044
New Mexico,35,04/26/20, 1, 1, 2, 6, 9, 10, 11, 16, 17, 18, 23, 24, 27, 31, 34, 40, 48, 65, 78, 87, 123, 128, 154, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 7, 8, 9, 12, 16, 13, 21, 36, 47, 65, 76, 90, 105, 107, 116, 130, 139, 147, 162, 172, 188, 207, 211, 244, 250, 279, 292, 294
New York,36,04/26/20, 26, 29, 31, 43, 48, 57, 64, 71, 83, 88, 96, 104, 113, 126, 136, 144, 160, 183, 221, 265, 336, 353, 459, 4, 6, 10, 11, 12, 13, 14, 16, 18, 21, 23, 23, 25, 29, 30, 33, 36, 39, 48, 53, 81, 90, 100, 65, 100, 194, 351, 445, 569, 694, 808, 940, 1082, 1165, 1357, 1515, 1638, 1770, 1926, 2033, 2143, 2357, 2472, 2701, 2884, 2902
North Carolina,37,04/26/20, 3, 4, 6, 7, 12, 15, 17, 19, 21, 23, 26, 28, 31, 35, 43, 46, 56, 64, 71, 105, 153, 219, 315, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 5, 7, 10, 14, 21, 5, 8, 12, 32, 44, 55, 63, 71, 75, 85, 95, 107, 110, 119, 131, 156, 167, 169, 198, 201, 232, 247, 249
North Dakota,38,04/26/20, 0, 1, 1, 3, 4, 5, 6, 8, 10, 13, 15, 18, 27, 35, 43, 51, 62, 70, 88, 146, 229, 302, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 9, 14, 21, 25, 8, 8, 17, 25, 31, 49, 59, 68, 74, 101, 103, 130, 144, 152, 163, 183, 192, 201, 250, 255, 287, 303, 303
