county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Passaic County NJ,34031,05/13/20,-7725,-5566,-3679,-2499,-754
Putnam County NY,36079,05/13/20,-1702,-1097,-734,-437,-131
Rockland County NY,36087,05/13/20,-5698,-3988,-2707,-1510,-497
Kings County NY,36047,05/14/20,-41494,-29263,-18597,-10519,-4638
Queens County NY,36081,05/14/20,-36313,-28721,-21738,-14004,-5630
New York County NY,36061,05/14/20,-29353,-19661,-14009,-8894,-2085
Bronx County NY,36005,05/14/20,-21760,-15010,-9962,-6242,-1079
Richmond County NY,36085,05/14/20,-8112,-6010,-4233,-2819,-766
Westchester County NY,36119,05/14/20,-17053,-10018,-6081,-2977,-811
Bergen County NJ,34003,05/14/20,-15963,-11591,-8221,-4456,-1276
Hudson County NJ,34017,05/14/20,-10268,-7313,-5194,-3164,-1144
Passaic County NJ,34031,05/14/20,-7820,-5735,-3878,-2662,-826
Putnam County NY,36079,05/14/20,-1726,-1135,-774,-467,-144
Rockland County NY,36087,05/14/20,-5737,-4086,-2817,-1624,-540
Kings County NY,36047,05/15/20,-41588,-29875,-19396,-11209,-4973
Queens County NY,36081,05/15/20,-36085,-28842,-22077,-14298,-5681
New York County NY,36061,05/15/20,-29198,-19967,-14432,-9358,-2322
Bronx County NY,36005,05/15/20,-22056,-15532,-10545,-6652,-1191
Richmond County NY,36085,05/15/20,-8030,-6049,-4333,-2906,-788
Westchester County NY,36119,05/15/20,-17100,-10323,-6439,-3213,-909
Bergen County NJ,34003,05/15/20,-15981,-11811,-8493,-4696,-1368
Hudson County NJ,34017,05/15/20,-10345,-7477,-5394,-3351,-1235
Passaic County NJ,34031,05/15/20,-7896,-5880,-4052,-2808,-895
Putnam County NY,36079,05/15/20,-1747,-1168,-809,-497,-160
Rockland County NY,36087,05/15/20,-5764,-4167,-2919,-1722,-566
Kings County NY,36047,05/16/20,-41600,-30380,-20101,-11839,-5179
Queens County NY,36081,05/16/20,-35708,-28807,-22300,-14569,-5731
New York County NY,36061,05/16/20,-28943,-20205,-14806,-9744,-2521
Bronx County NY,36005,05/16/20,-22194,-15990,-11031,-7052,-1306
Richmond County NY,36085,05/16/20,-7933,-6055,-4417,-2980,-787
Westchester County NY,36119,05/16/20,-17117,-10632,-6765,-3459,-1004
Bergen County NJ,34003,05/16/20,-15945,-11967,-8706,-4917,-1476
Hudson County NJ,34017,05/16/20,-10353,-7619,-5574,-3522,-1319
Passaic County NJ,34031,05/16/20,-7941,-6000,-4202,-2932,-974
Putnam County NY,36079,05/16/20,-1757,-1197,-844,-528,-175
Rockland County NY,36087,05/16/20,-5746,-4229,-3010,-1816,-598
