location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
North Carolina,37,05/11/20, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 9, 10, 12, 17, 41, 105, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 6, 11, 14, 58, 64, 77, 88, 96, 104, 114, 118, 126, 132, 137, 149, 153, 171, 182, 208, 224, 264, 311, 361, 442, 547, 643
North Dakota,38,05/11/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 22, 30, 40
Ohio,39,05/11/20, 50, 67, 74, 90, 100, 121, 135, 155, 179, 199, 235, 290, 314, 353, 424, 492, 550, 644, 807, 1128, 1286, 1758, 1878, 8, 10, 11, 13, 14, 15, 16, 18, 19, 22, 25, 29, 33, 38, 41, 47, 52, 63, 74, 92, 118, 126, 167, 493, 501, 516, 556, 579, 596, 618, 644, 678, 715, 755, 795, 826, 838, 893, 935, 1110, 1198, 1347, 1531, 1752, 1987, 2706
Oklahoma,40,05/11/20, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 4, 5, 7, 9, 14, 18, 25, 36, 79, 100, 137, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 4, 6, 8, 9, 26, 38, 39, 44, 53, 56, 60, 63, 65, 69, 72, 74, 77, 87, 92, 100, 109, 115, 138, 162, 196, 265, 299, 455
Oregon,41,05/11/20, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 5, 8, 10, 12, 17, 21, 24, 42, 71, 123, 559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 6, 10, 44, 39, 53, 58, 68, 77, 84, 98, 108, 112, 122, 131, 144, 152, 164, 179, 192, 216, 232, 249, 300, 389, 547, 666
Pennsylvania,42,05/11/20, 293, 316, 357, 481, 521, 648, 711, 745, 811, 911, 980, 1090, 1274, 1461, 1649, 1849, 2009, 2480, 2884, 3442, 4159, 4905, 5477, 37, 38, 44, 58, 74, 86, 97, 104, 111, 115, 133, 143, 157, 178, 195, 211, 244, 291, 333, 392, 442, 527, 692, 1850, 1880, 2040, 2229, 2492, 2630, 2826, 2931, 3044, 3134, 3337, 3473, 3615, 3754, 4031, 4366, 4615, 5190, 6044, 6666, 7524, 8334, 10279
Rhode Island,44,05/11/20, 6, 9, 15, 30, 35, 41, 47, 51, 58, 72, 78, 89, 104, 115, 124, 150, 164, 179, 214, 239, 400, 497, 547, 2, 3, 5, 5, 6, 7, 8, 10, 11, 13, 13, 14, 16, 18, 21, 25, 26, 29, 32, 38, 53, 61, 90, 78, 112, 130, 153, 180, 189, 197, 209, 222, 247, 266, 276, 291, 304, 349, 362, 406, 469, 521, 582, 755, 923, 1194
South Carolina,45,05/11/20, 3, 6, 9, 10, 13, 14, 18, 20, 23, 27, 29, 34, 37, 40, 45, 49, 58, 75, 85, 110, 154, 210, 408, 0, 0, 0, 1, 2, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 8, 9, 10, 12, 14, 17, 26, 36, 136, 142, 142, 160, 181, 197, 220, 230, 242, 247, 261, 282, 298, 307, 322, 342, 364, 373, 406, 460, 633, 647, 675
South Dakota,46,05/11/20, 0, 1, 4, 8, 10, 13, 16, 19, 25, 30, 35, 41, 48, 53, 56, 59, 71, 94, 113, 137, 153, 251, 312, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 6, 6, 7, 8, 10, 11, 12, 16, 22, 25, 32, 13, 21, 30, 42, 46, 48, 59, 70, 76, 84, 92, 100, 104, 117, 123, 136, 143, 148, 161, 215, 286, 306, 339
Tennessee,47,05/11/20, 4, 6, 7, 15, 18, 24, 30, 36, 42, 47, 54, 57, 68, 80, 97, 111, 133, 154, 188, 265, 434, 576, 819, 0, 1, 2, 2, 3, 3, 4, 5, 6, 6, 7, 8, 9, 10, 12, 14, 15, 17, 22, 29, 44, 59, 72, 172, 177, 202, 231, 247, 273, 289, 309, 323, 352, 358, 378, 404, 426, 453, 470, 498, 558, 627, 777, 873, 931, 1065
Texas,48,05/11/20, 79, 93, 105, 123, 143, 160, 174, 197, 221, 261, 297, 332, 353, 428, 460, 513, 668, 729, 827, 1036, 1634, 2652, 4351, 12, 12, 14, 18, 21, 22, 26, 29, 32, 35, 38, 40, 48, 51, 55, 63, 68, 76, 96, 119, 145, 266, 442, 831, 878, 909, 942, 969, 985, 1024, 1095, 1135, 1189, 1297, 1353, 1392, 1493, 1549, 1621, 1727, 1871, 2018, 2368, 2707, 3137, 6099
Utah,49,05/11/20, 0, 1, 1, 3, 5, 6, 7, 8, 11, 12, 14, 16, 18, 19, 20, 24, 26, 31, 41, 73, 147, 215, 359, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 7, 18, 26, 32, 42, 51, 57, 70, 76, 82, 88, 98, 104, 109, 112, 121, 130, 136, 146, 156, 161, 178, 196, 221, 314, 468, 515
Vermont,50,05/11/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 6, 13, 25, 52, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 6, 7, 10, 12, 16, 21, 27, 28, 31, 36, 40, 43, 48, 51, 57, 69, 74, 85, 95, 100, 110, 146, 173, 214
Virginia,51,05/11/20, 21, 30, 36, 47, 54, 59, 70, 83, 92, 100, 111, 121, 139, 164, 195, 217, 244, 270, 307, 400, 497, 565, 626, 3, 4, 5, 7, 8, 9, 10, 11, 13, 15, 16, 17, 20, 23, 26, 29, 36, 39, 43, 51, 68, 74, 75, 251, 267, 332, 357, 376, 398, 438, 467, 497, 523, 562, 570, 597, 615, 651, 690, 740, 833, 937, 987, 1110, 1333, 1413
Washington,53,05/11/20, 3, 3, 5, 7, 8, 14, 17, 19, 21, 25, 29, 35, 46, 49, 56, 60, 77, 110, 166, 216, 554, 1253, 1446, 1, 1, 2, 2, 3, 3, 4, 5, 5, 5, 6, 7, 8, 8, 10, 11, 14, 15, 19, 26, 66, 87, 131, 632, 669, 688, 746, 760, 784, 793, 814, 847, 862, 882, 927, 982, 1018, 1051, 1097, 1161, 1245, 1375, 1436, 1653, 1800, 2476
West Virginia,54,05/11/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 14, 18, 25
Wisconsin,55,05/11/20, 10, 19, 22, 32, 47, 56, 62, 74, 95, 99, 106, 119, 129, 140, 159, 191, 231, 274, 337, 487, 577, 844, 1054, 2, 2, 3, 3, 5, 6, 6, 7, 8, 9, 10, 10, 11, 11, 13, 15, 17, 22, 26, 34, 48, 81, 86, 161, 162, 173, 208, 218, 233, 239, 251, 262, 276, 281, 313, 350, 369, 396, 413, 441, 516, 604, 717, 908, 1084, 1273
Wyoming,56,05/11/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 5, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 2, 2, 2, 3, 5, 6, 6, 8, 10, 12, 15, 19, 22, 27, 37, 53, 63, 95
US National,US,05/11/20, 3866, 5607, 6346, 7378, 7995, 8931, 10217, 11572, 12611, 14049, 17157, 18454, 19361, 23072, 24937, 28069, 30102, 35675, 40060, 44110, 49895, 61257, 64424, 672, 811, 836, 1047, 1172, 1365, 1477, 1680, 1822, 1969, 2178, 2325, 2455, 2665, 3035, 3321, 3843, 4559, 5518, 6241, 7128, 7719, 8411, 49467, 51055, 53325, 59652, 62569, 64423, 67532, 68841, 72654, 78582, 81216, 82492, 84258, 88309, 92302, 97471, 107151, 112954, 125025, 131157, 166589, 172464, 185978
Alabama,1,05/12/20, 3, 5, 6, 12, 14, 19, 24, 31, 38, 42, 49, 57, 60, 67, 74, 87, 92, 108, 128, 158, 190, 245, 376, 0, 1, 1, 2, 2, 4, 5, 6, 7, 7, 8, 9, 10, 10, 11, 13, 14, 16, 18, 21, 30, 34, 53, 100, 118, 128, 143, 160, 170, 191, 200, 212, 226, 238, 242, 264, 279, 295, 304, 321, 365, 415, 477, 573, 710, 803
Alaska,2,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 6, 7, 10, 15, 17, 20, 24, 35, 42, 80
Arizona,4,05/12/20, 3, 9, 12, 21, 27, 33, 39, 45, 51, 57, 61, 68, 77, 90, 95, 112, 130, 168, 201, 259, 318, 699, 811, 1, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 8, 10, 11, 12, 14, 15, 17, 21, 26, 35, 53, 87, 173, 180, 208, 223, 237, 243, 256, 266, 272, 284, 292, 308, 317, 331, 350, 365, 395, 430, 500, 546, 712, 791, 1251
Arkansas,5,05/12/20, 0, 0, 1, 2, 2, 3, 6, 7, 9, 10, 13, 14, 16, 18, 25, 30, 36, 38, 46, 56, 75, 103, 123, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 6, 7, 8, 10, 12, 15, 17, 21, 23, 26, 31, 36, 43, 50, 57, 65, 70, 78, 83, 88, 95, 101, 109, 115, 129, 144, 158, 186, 224, 237
California,6,05/12/20, 141, 185, 213, 279, 289, 338, 377, 425, 484, 548, 645, 689, 745, 874, 1042, 1141, 1442, 1523, 2015, 2392, 3068, 3451, 5834, 29, 32, 35, 48, 55, 61, 67, 70, 74, 81, 87, 96, 108, 118, 135, 140, 187, 213, 235, 305, 400, 456, 674, 2136, 2374, 2444, 2532, 2732, 2861, 2939, 2978, 3017, 3096, 3213, 3297, 3504, 3691, 3918, 4325, 4553, 4992, 5468, 6036, 8513, 9723, 9830
Colorado,8,05/12/20, 8, 12, 13, 15, 20, 23, 27, 35, 39, 46, 51, 57, 62, 67, 75, 86, 101, 115, 151, 211, 263, 332, 342, 1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 24, 32, 40, 41, 445, 479, 508, 548, 581, 609, 622, 643, 686, 706, 751, 774, 782, 800, 824, 864, 898, 927, 1025, 1106, 1256, 1327, 1526
Connecticut,9,05/12/20, 71, 94, 174, 238, 329, 383, 420, 531, 604, 678, 797, 860, 933, 1072, 1264, 1340, 1485, 1626, 1734, 1918, 2181, 2303, 2577, 17, 25, 36, 45, 55, 66, 76, 98, 117, 123, 131, 140, 164, 192, 204, 213, 241, 257, 296, 324, 348, 394, 456, 2191, 2329, 2510, 2661, 2905, 3212, 3429, 3704, 3970, 4219, 4413, 4628, 4757, 4947, 5089, 5206, 5346, 5895, 6916, 7401, 8180, 9214, 9845
Delaware,10,05/12/20, 2, 3, 7, 11, 20, 30, 47, 58, 69, 80, 91, 109, 133, 144, 163, 188, 209, 241, 279, 342, 425, 504, 703, 0, 1, 1, 2, 3, 5, 7, 8, 10, 13, 14, 15, 21, 22, 25, 26, 28, 33, 39, 45, 57, 81, 119, 110, 115, 134, 158, 169, 200, 226, 245, 258, 288, 336, 378, 418, 441, 494, 501, 531, 564, 647, 705, 853, 1555, 1698
Florida,12,05/12/20, 69, 103, 160, 240, 272, 398, 445, 512, 552, 610, 671, 792, 944, 1017, 1152, 1327, 1739, 1956, 2408, 2591, 3634, 5114, 5796, 14, 15, 20, 30, 35, 39, 50, 56, 60, 66, 69, 75, 83, 94, 102, 122, 139, 165, 202, 239, 314, 417, 675, 1157, 1261, 1345, 1517, 1571, 1663, 1734, 1846, 1877, 1949, 2051, 2099, 2235, 2383, 2452, 2607, 2860, 3037, 3347, 4085, 4459, 6786, 10379
Georgia,13,05/12/20, 24, 33, 46, 51, 62, 77, 93, 114, 123, 137, 147, 164, 166, 186, 212, 235, 259, 322, 356, 399, 510, 567, 631, 5, 5, 9, 11, 13, 14, 17, 19, 19, 21, 24, 24, 27, 28, 31, 37, 37, 42, 52, 58, 75, 82, 100, 526, 586, 637, 692, 724, 792, 820, 841, 892, 927, 1002, 1037, 1070, 1110, 1154, 1230, 1262, 1360, 1471, 1622, 1901, 2092, 2210
Hawaii,15,05/12/20, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 10, 11, 12, 21, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 11, 14, 17, 21, 26, 27, 30, 33, 38, 40, 43, 47, 50, 53, 54, 57, 62, 66, 68, 75, 80, 113, 208, 257
Idaho,16,05/12/20, 9, 12, 19, 26, 30, 31, 34, 36, 39, 43, 47, 51, 56, 66, 77, 87, 98, 115, 136, 192, 261, 398, 535, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 6, 6, 7, 8, 9, 11, 13, 15, 27, 33, 52, 46, 50, 57, 63, 67, 68, 73, 81, 82, 85, 90, 95, 102, 106, 113, 121, 129, 142, 186, 219, 306, 458, 634
Illinois,17,05/12/20, 30, 60, 141, 230, 292, 327, 396, 463, 520, 613, 664, 769, 890, 1048, 1245, 1542, 1812, 1969, 2341, 2704, 3480, 4675, 4845, 13, 16, 23, 35, 41, 49, 64, 68, 74, 77, 91, 110, 122, 132, 152, 177, 220, 264, 297, 336, 471, 574, 697, 1716, 1776, 1841, 1981, 2080, 2183, 2381, 2434, 2492, 2673, 2847, 3074, 3230, 3445, 3626, 4082, 4316, 4912, 5777, 6292, 8292, 11483, 14289
Indiana,18,05/12/20, 2, 11, 23, 33, 42, 47, 53, 58, 72, 89, 110, 124, 130, 140, 160, 188, 259, 335, 391, 469, 600, 732, 1112, 2, 4, 4, 5, 6, 7, 7, 8, 11, 11, 13, 13, 15, 17, 21, 25, 33, 43, 48, 66, 81, 96, 131, 378, 391, 445, 502, 536, 554, 585, 622, 637, 676, 720, 754, 794, 888, 925, 966, 1067, 1202, 1455, 1586, 1775, 2054, 2110
Iowa,19,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 5, 7, 8, 9, 12, 17, 32, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 6, 18, 23, 30, 35, 43, 46, 48, 52, 55, 57, 59, 64, 71, 76, 81, 85, 92, 105, 123, 141, 225, 378, 476
Kansas,20,05/12/20, 0, 0, 1, 2, 3, 4, 5, 6, 7, 9, 9, 11, 13, 15, 18, 20, 24, 29, 34, 42, 60, 64, 74, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 8, 10, 11, 12, 28, 32, 38, 46, 50, 55, 59, 64, 67, 71, 77, 85, 89, 91, 99, 107, 115, 129, 147, 170, 184, 216, 221
Kentucky,21,05/12/20, 1, 1, 1, 3, 4, 5, 5, 6, 8, 9, 10, 12, 14, 17, 19, 21, 25, 28, 34, 49, 72, 87, 100, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 5, 7, 11, 12, 12, 54, 62, 64, 70, 76, 83, 93, 100, 103, 107, 116, 125, 130, 142, 147, 156, 165, 189, 223, 245, 275, 320, 413
Louisiana,22,05/12/20, 30, 57, 72, 89, 112, 138, 162, 167, 182, 215, 253, 271, 308, 367, 402, 443, 545, 636, 740, 844, 1235, 1599, 2137, 8, 9, 11, 13, 15, 18, 19, 21, 24, 25, 29, 30, 36, 39, 44, 47, 56, 63, 77, 101, 114, 147, 259, 1272, 1353, 1396, 1461, 1493, 1586, 1605, 1664, 1701, 1753, 1771, 1832, 1895, 1947, 2013, 2131, 2266, 2309, 2462, 2693, 3407, 4055, 4825
Maine,23,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 7, 14, 18, 21, 23, 26, 29, 32, 34, 38, 41, 44, 47, 50, 52, 59, 67, 76, 88, 106, 115
Maryland,24,05/12/20, 83, 88, 109, 145, 167, 198, 216, 257, 288, 306, 351, 418, 459, 479, 514, 613, 684, 753, 863, 1045, 1406, 1508, 1819, 16, 19, 20, 30, 35, 41, 48, 52, 53, 58, 66, 71, 82, 88, 96, 101, 108, 124, 139, 159, 228, 231, 259, 1033, 1089, 1191, 1368, 1416, 1494, 1597, 1679, 1783, 1859, 1992, 2055, 2193, 2269, 2317, 2413, 2641, 2812, 2988, 3346, 3768, 4187, 5489
Massachusetts,25,05/12/20, 80, 95, 164, 223, 336, 404, 436, 458, 555, 691, 767, 866, 936, 1060, 1134, 1261, 1487, 1675, 1867, 2321, 2716, 2948, 3488, 20, 29, 38, 50, 62, 82, 102, 107, 115, 128, 141, 155, 170, 188, 213, 229, 272, 314, 333, 412, 490, 536, 580, 3394, 3470, 3824, 4119, 4474, 4688, 4967, 5308, 5568, 5770, 6015, 6176, 6427, 6804, 7170, 7303, 7675, 8385, 8906, 10743, 12019, 12940, 14420
Michigan,26,05/12/20, 117, 231, 274, 595, 835, 1042, 1179, 1383, 1483, 1717, 1847, 2053, 2544, 2898, 3279, 3665, 3943, 4503, 5039, 5656, 6330, 6820, 8204, 24, 34, 47, 71, 89, 93, 103, 126, 149, 176, 190, 217, 237, 253, 282, 336, 414, 519, 564, 679, 900, 979, 1206, 2677, 2778, 3173, 3292, 3659, 3724, 3893, 4003, 4326, 4462, 4698, 4848, 5123, 5707, 6282, 7149, 8457, 8975, 10209, 11293, 14668, 19301, 21060
Minnesota,27,05/12/20, 4, 6, 7, 10, 12, 13, 14, 15, 16, 18, 22, 24, 26, 31, 38, 43, 48, 54, 62, 75, 92, 121, 148, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 11, 15, 16, 20, 79, 82, 98, 105, 115, 118, 124, 131, 146, 150, 154, 160, 163, 170, 175, 196, 208, 224, 272, 295, 347, 424, 491
Mississippi,28,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 5, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 2, 3, 9, 12, 14, 17, 19, 22, 24, 26, 30, 33, 37, 40, 44, 47, 54, 61, 65, 76, 96, 127, 163
Missouri,29,05/12/20, 8, 12, 19, 24, 30, 37, 52, 58, 62, 76, 83, 102, 121, 153, 176, 205, 262, 288, 334, 413, 581, 737, 976, 2, 3, 4, 4, 5, 5, 7, 8, 9, 10, 11, 12, 14, 19, 22, 28, 35, 38, 44, 55, 84, 94, 148, 297, 317, 325, 342, 364, 396, 403, 437, 456, 475, 494, 530, 574, 616, 665, 738, 796, 894, 1052, 1212, 1467, 1694, 2156
Montana,30,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 6, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 2, 3, 4, 6, 6, 8, 9, 10, 11, 12, 14, 17, 19, 24, 26, 30, 33, 41, 77, 127, 142
Nebraska,31,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 6, 8, 9, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 6, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 22, 24, 26, 29, 34, 43, 52, 66, 105, 177, 191
Nevada,32,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 8, 47, 108, 623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 8, 14, 56, 71, 75, 80, 90, 98, 105, 111, 117, 119, 125, 131, 135, 140, 146, 158, 169, 177, 197, 230, 272, 310, 582, 941
New Hampshire,33,05/12/20, 2, 3, 4, 7, 9, 11, 12, 14, 17, 19, 20, 21, 23, 24, 28, 30, 39, 41, 51, 71, 95, 145, 191, 0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 3, 4, 5, 5, 6, 6, 7, 8, 10, 13, 17, 32, 41, 65, 66, 75, 93, 98, 105, 113, 121, 127, 133, 137, 143, 151, 162, 168, 180, 196, 221, 248, 294, 353, 534, 592
New Jersey,34,05/12/20, 363, 600, 682, 808, 866, 1040, 1284, 1532, 1785, 2002, 2285, 2625, 3021, 3243, 3433, 4097, 4625, 5072, 5511, 6899, 7577, 8479, 10195, 76, 86, 96, 110, 131, 154, 167, 179, 220, 235, 273, 325, 347, 375, 431, 480, 563, 687, 915, 1082, 1166, 1247, 1264, 6192, 6714, 7005, 7800, 8118, 8442, 8850, 9438, 10142, 10937, 11323, 11948, 12223, 13447, 14031, 14559, 15198, 17038, 21494, 23880, 26335, 28494, 30025
New Mexico,35,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 4, 8, 20, 37, 46, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 5, 7, 25, 27, 36, 40, 47, 52, 55, 62, 67, 71, 76, 81, 87, 93, 98, 105, 115, 128, 143, 155, 164, 183, 200
New York,36,05/12/20, 558, 834, 1012, 1155, 1341, 1596, 1779, 2105, 2678, 3171, 3641, 4022, 4509, 4756, 5311, 6409, 6949, 7627, 8423, 9698, 11719, 13631, 16719, 109, 141, 162, 201, 221, 237, 272, 316, 412, 442, 515, 530, 612, 694, 757, 916, 1104, 1282, 1452, 1657, 2115, 2163, 2369, 15727, 16324, 17041, 17820, 18967, 19993, 20863, 21679, 22659, 24888, 26253, 28095, 29015, 31152, 32229, 33691, 37426, 40864, 43727, 47427, 55846, 63697, 66278
North Carolina,37,05/12/20, 0, 0, 0, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 7, 7, 9, 12, 14, 18, 41, 105, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 3, 4, 6, 7, 18, 59, 64, 77, 88, 96, 104, 114, 118, 127, 132, 137, 149, 153, 171, 184, 209, 226, 265, 315, 365, 452, 564, 646
North Dakota,38,05/12/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 22, 31, 40
Ohio,39,05/12/20, 51, 57, 79, 87, 99, 123, 140, 148, 167, 209, 240, 285, 325, 353, 437, 486, 596, 667, 818, 1160, 1368, 1742, 1989, 8, 9, 10, 14, 17, 19, 20, 21, 22, 24, 26, 29, 32, 35, 42, 48, 56, 65, 83, 106, 134, 140, 205, 511, 523, 534, 579, 596, 616, 632, 672, 703, 745, 793, 830, 856, 878, 930, 972, 1156, 1276, 1410, 1609, 1879, 2115, 2889
Oklahoma,40,05/12/20, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 7, 8, 9, 13, 16, 30, 47, 97, 121, 180, 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 4, 6, 8, 13, 16, 39, 39, 44, 53, 56, 61, 63, 65, 69, 72, 74, 77, 88, 95, 101, 112, 119, 140, 167, 197, 267, 313, 471
Oregon,41,05/12/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 6, 8, 10, 14, 19, 21, 27, 44, 84, 115, 619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 4, 6, 9, 12, 48, 39, 53, 58, 68, 78, 84, 99, 110, 114, 122, 133, 145, 155, 167, 179, 193, 219, 233, 250, 312, 392, 550, 704
Pennsylvania,42,05/12/20, 272, 291, 330, 430, 525, 652, 695, 723, 774, 877, 942, 1068, 1285, 1391, 1602, 1870, 1939, 2543, 2918, 3424, 4087, 4764, 5391, 40, 42, 50, 67, 79, 88, 94, 100, 113, 121, 138, 145, 155, 170, 192, 213, 237, 288, 342, 383, 453, 551, 682, 1909, 1954, 2115, 2283, 2593, 2732, 2943, 3023, 3141, 3283, 3487, 3595, 3788, 3911, 4177, 4577, 4849, 5474, 6373, 6915, 7931, 8791, 10961
Rhode Island,44,05/12/20, 6, 8, 16, 28, 33, 36, 44, 46, 55, 64, 77, 84, 94, 111, 131, 141, 151, 165, 201, 235, 348, 447, 551, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 12, 13, 15, 17, 19, 22, 24, 25, 29, 42, 54, 72, 85, 80, 118, 136, 158, 189, 195, 208, 219, 233, 258, 281, 290, 302, 324, 363, 384, 427, 491, 558, 626, 818, 969, 1277
