location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
South Carolina,45,05/08/20, 1, 2, 3, 6, 7, 8, 9, 11, 13, 14, 16, 19, 22, 23, 24, 25, 28, 30, 44, 60, 74, 93, 179, 0, 0, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 6, 7, 8, 9, 11, 14, 23, 30, 117, 131, 136, 148, 169, 183, 196, 205, 220, 230, 247, 261, 266, 279, 287, 301, 328, 341, 354, 449, 528, 563, 628
South Dakota,46,05/08/20, 1, 1, 2, 4, 6, 8, 10, 12, 14, 15, 17, 20, 22, 25, 26, 29, 35, 41, 49, 55, 71, 100, 133, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 6, 8, 9, 10, 13, 16, 18, 15, 17, 21, 30, 35, 43, 47, 54, 57, 67, 69, 74, 77, 82, 92, 98, 113, 116, 128, 158, 193, 216, 274
Tennessee,47,05/08/20, 2, 2, 3, 4, 6, 9, 12, 13, 16, 17, 18, 21, 23, 25, 28, 33, 38, 42, 57, 80, 110, 176, 245, 0, 0, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 7, 8, 9, 10, 13, 19, 24, 28, 32, 47, 161, 164, 181, 213, 224, 256, 261, 277, 294, 321, 327, 340, 356, 361, 388, 423, 440, 489, 579, 624, 746, 796, 825
Texas,48,05/08/20, 39, 50, 53, 65, 72, 80, 87, 96, 104, 118, 127, 134, 161, 192, 216, 246, 257, 295, 346, 422, 590, 1007, 1710, 9, 11, 12, 14, 16, 17, 20, 21, 23, 24, 26, 30, 34, 37, 39, 41, 48, 55, 68, 78, 100, 133, 272, 710, 742, 805, 837, 862, 892, 923, 952, 981, 1020, 1091, 1152, 1208, 1283, 1341, 1410, 1473, 1587, 1674, 1867, 2162, 2663, 4313
Utah,49,05/08/20, 0, 0, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 7, 8, 8, 10, 12, 14, 16, 29, 57, 74, 120, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 4, 5, 6, 11, 13, 23, 40, 48, 54, 62, 69, 75, 81, 88, 97, 101, 106, 111, 117, 129, 134, 144, 148, 161, 170, 205, 244, 395, 460
Vermont,50,05/08/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 7, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 5, 7, 10, 12, 16, 21, 27, 28, 31, 36, 39, 42, 47, 50, 56, 67, 72, 79, 88, 98, 110, 138, 173, 194
Virginia,51,05/08/20, 17, 18, 22, 26, 34, 41, 44, 47, 50, 54, 61, 64, 74, 89, 97, 105, 120, 142, 168, 196, 260, 293, 328, 3, 4, 6, 7, 8, 8, 9, 11, 11, 12, 14, 16, 16, 19, 22, 24, 28, 30, 35, 42, 48, 53, 62, 223, 240, 276, 312, 336, 355, 384, 408, 430, 453, 468, 477, 498, 527, 552, 565, 607, 659, 754, 787, 887, 1040, 1117
Washington,53,05/08/20, 1, 1, 2, 3, 4, 6, 7, 8, 8, 9, 12, 14, 16, 20, 21, 25, 27, 31, 43, 63, 147, 290, 311, 1, 1, 1, 2, 3, 3, 4, 4, 5, 5, 6, 8, 8, 9, 10, 11, 12, 13, 15, 20, 35, 50, 67, 620, 665, 681, 724, 745, 765, 778, 791, 817, 831, 852, 896, 946, 971, 1010, 1043, 1118, 1166, 1251, 1366, 1451, 1625, 1874
West Virginia,54,05/08/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 3, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 13, 18, 24
Wisconsin,55,05/08/20, 2, 5, 6, 10, 12, 13, 14, 16, 20, 22, 24, 26, 27, 31, 33, 35, 41, 47, 70, 90, 116, 201, 206, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 5, 6, 6, 7, 7, 8, 10, 13, 17, 25, 27, 44, 141, 147, 154, 168, 184, 192, 199, 208, 216, 229, 244, 259, 288, 323, 353, 362, 385, 405, 485, 551, 697, 800, 937
Wyoming,56,05/08/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 6, 6, 8, 10, 12, 15, 18, 20, 25, 34, 48, 56, 90
US National,US,05/08/20, 1588, 2238, 2428, 2848, 3353, 3627, 4119, 4672, 4851, 5529, 6311, 7024, 7626, 7968, 9071, 10450, 11642, 12691, 15846, 18199, 20781, 23981, 25073, 606, 637, 661, 755, 859, 966, 1035, 1152, 1270, 1354, 1443, 1553, 1666, 1776, 1960, 2059, 2507, 2858, 3418, 4057, 5016, 5427, 5764, 45102, 46551, 48748, 52305, 55419, 57137, 58902, 60765, 65004, 67843, 70546, 73236, 75080, 77780, 80405, 83654, 88525, 94447, 102092, 109910, 132504, 139420, 152536
Alabama,1,05/09/20, 1, 2, 4, 6, 7, 10, 11, 15, 21, 26, 29, 33, 36, 40, 43, 48, 53, 60, 76, 86, 104, 128, 210, 0, 0, 1, 1, 2, 2, 4, 4, 4, 5, 6, 7, 7, 8, 9, 9, 10, 13, 14, 17, 24, 26, 39, 87, 107, 115, 131, 144, 154, 164, 171, 185, 189, 199, 208, 235, 239, 247, 255, 278, 306, 352, 396, 451, 536, 660
Alaska,2,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 4, 4, 5, 6, 11, 14, 16, 19, 24, 34, 39, 71
Arizona,4,05/09/20, 1, 3, 5, 5, 7, 8, 9, 9, 10, 11, 13, 15, 17, 18, 19, 21, 23, 29, 38, 43, 60, 99, 161, 1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 9, 10, 11, 17, 21, 40, 159, 163, 178, 188, 200, 208, 216, 223, 234, 243, 254, 261, 275, 279, 294, 313, 323, 353, 405, 450, 506, 610, 937
Arkansas,5,05/09/20, 0, 0, 1, 1, 2, 2, 4, 4, 5, 6, 8, 9, 10, 12, 14, 17, 22, 26, 28, 31, 39, 58, 63, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 7, 8, 10, 17, 19, 23, 28, 31, 38, 44, 50, 57, 61, 63, 67, 73, 80, 82, 88, 94, 102, 125, 139, 159, 175, 191
California,6,05/09/20, 66, 81, 88, 106, 121, 137, 147, 166, 192, 202, 219, 238, 287, 335, 361, 406, 477, 536, 602, 768, 1012, 1255, 1668, 23, 25, 31, 34, 37, 41, 43, 45, 48, 51, 58, 63, 65, 74, 79, 90, 104, 116, 137, 160, 244, 273, 294, 1900, 2075, 2124, 2210, 2374, 2437, 2519, 2588, 2617, 2650, 2724, 2872, 3034, 3159, 3329, 3582, 3760, 4173, 4337, 4938, 6211, 7020, 7214
Colorado,8,05/09/20, 5, 6, 8, 10, 13, 16, 16, 19, 20, 25, 27, 29, 32, 36, 39, 41, 44, 50, 61, 69, 106, 115, 126, 1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 9, 10, 12, 13, 15, 17, 20, 25, 28, 31, 419, 458, 486, 512, 537, 569, 590, 608, 635, 670, 696, 714, 738, 753, 783, 794, 833, 891, 950, 980, 1134, 1215, 1415
Connecticut,9,05/09/20, 31, 44, 73, 108, 146, 167, 207, 281, 344, 386, 427, 468, 489, 591, 671, 710, 789, 866, 954, 1059, 1114, 1239, 1491, 16, 18, 28, 31, 41, 52, 57, 70, 77, 92, 103, 112, 122, 140, 149, 158, 161, 177, 209, 236, 274, 313, 354, 1994, 2250, 2270, 2498, 2641, 2856, 3089, 3220, 3379, 3508, 3752, 3951, 4083, 4123, 4175, 4276, 4414, 4867, 5502, 6021, 6674, 7015, 8139
Delaware,10,05/09/20, 1, 2, 3, 8, 11, 15, 26, 32, 40, 40, 58, 62, 68, 75, 81, 96, 106, 115, 152, 187, 231, 326, 432, 0, 0, 2, 3, 4, 5, 6, 6, 7, 9, 11, 12, 13, 15, 17, 18, 21, 23, 24, 31, 44, 50, 87, 97, 106, 124, 145, 156, 185, 189, 209, 221, 245, 285, 302, 328, 348, 370, 397, 407, 425, 460, 535, 621, 1077, 1228
Florida,12,05/09/20, 19, 25, 45, 54, 71, 86, 90, 103, 115, 129, 145, 156, 167, 180, 192, 226, 275, 317, 419, 500, 590, 832, 1587, 9, 10, 13, 16, 20, 21, 25, 27, 28, 32, 33, 34, 37, 40, 42, 48, 54, 66, 73, 106, 118, 144, 331, 1036, 1068, 1136, 1284, 1350, 1392, 1431, 1467, 1541, 1586, 1666, 1721, 1765, 1851, 1938, 2071, 2219, 2369, 2580, 2811, 3099, 5955, 6904
Georgia,13,05/09/20, 21, 23, 27, 34, 37, 41, 46, 53, 59, 64, 69, 77, 84, 90, 95, 103, 118, 132, 152, 178, 216, 259, 284, 6, 6, 8, 10, 12, 13, 15, 15, 16, 18, 19, 21, 21, 23, 23, 26, 26, 31, 34, 40, 54, 58, 68, 468, 509, 562, 616, 654, 700, 716, 750, 786, 832, 849, 898, 942, 984, 1014, 1064, 1120, 1156, 1279, 1437, 1602, 1780, 1810
Hawaii,15,05/09/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 6, 7, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 4, 14, 14, 17, 20, 22, 25, 29, 33, 36, 40, 41, 44, 48, 51, 52, 57, 61, 66, 70, 77, 110, 187, 216
Idaho,16,05/09/20, 3, 4, 5, 6, 7, 7, 9, 10, 11, 12, 13, 14, 16, 16, 17, 19, 23, 25, 32, 45, 73, 97, 153, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6, 6, 9, 17, 25, 30, 36, 39, 44, 48, 50, 52, 54, 56, 58, 60, 64, 69, 73, 77, 84, 92, 102, 131, 154, 207, 286, 375
Illinois,17,05/09/20, 15, 24, 55, 98, 123, 131, 165, 180, 204, 245, 289, 320, 359, 409, 468, 550, 691, 805, 890, 1049, 1467, 1943, 2041, 12, 15, 18, 23, 29, 33, 39, 44, 49, 57, 63, 74, 89, 92, 98, 110, 135, 165, 181, 221, 309, 405, 460, 1595, 1630, 1679, 1760, 1861, 1963, 2054, 2130, 2196, 2256, 2388, 2549, 2723, 2847, 3054, 3181, 3528, 3937, 4488, 5010, 6080, 8812, 11414
Indiana,18,05/09/20, 3, 7, 8, 12, 15, 19, 20, 26, 29, 31, 34, 40, 45, 56, 67, 77, 90, 120, 143, 185, 229, 271, 328, 2, 3, 4, 4, 4, 6, 6, 7, 8, 9, 9, 10, 11, 14, 15, 17, 21, 25, 31, 40, 50, 55, 56, 348, 351, 402, 461, 482, 515, 533, 560, 582, 596, 629, 655, 715, 753, 814, 870, 974, 1106, 1170, 1285, 1411, 1478, 1633
Iowa,19,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 6, 8, 11, 14, 21, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 18, 23, 30, 35, 42, 44, 47, 50, 54, 56, 58, 63, 70, 75, 80, 85, 93, 101, 121, 138, 222, 364, 472
Kansas,20,05/09/20, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 5, 7, 8, 11, 13, 16, 20, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 5, 6, 8, 27, 27, 31, 41, 45, 50, 53, 58, 64, 66, 71, 73, 75, 83, 86, 95, 100, 114, 132, 146, 170, 180, 195
Kentucky,21,05/09/20, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 10, 10, 12, 15, 18, 21, 25, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 7, 50, 55, 57, 67, 71, 80, 86, 93, 98, 100, 106, 113, 122, 130, 138, 143, 156, 184, 197, 209, 228, 304, 405
Louisiana,22,05/09/20, 10, 11, 16, 23, 28, 32, 33, 36, 40, 42, 45, 53, 67, 74, 90, 107, 113, 132, 164, 189, 273, 391, 609, 5, 6, 7, 8, 10, 11, 13, 13, 15, 15, 16, 17, 18, 20, 21, 26, 28, 30, 36, 50, 66, 69, 134, 1188, 1236, 1272, 1339, 1384, 1440, 1494, 1520, 1559, 1607, 1645, 1671, 1701, 1738, 1759, 1843, 1989, 2068, 2120, 2377, 2777, 3185, 3559
Maine,23,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 4, 7, 14, 18, 21, 22, 26, 30, 32, 34, 38, 40, 44, 46, 49, 52, 57, 66, 75, 86, 105, 113
Maryland,24,05/09/20, 56, 63, 76, 101, 114, 128, 148, 163, 179, 194, 226, 244, 275, 308, 331, 361, 383, 473, 535, 572, 860, 949, 1025, 13, 16, 19, 24, 29, 34, 35, 40, 45, 48, 51, 55, 61, 69, 76, 81, 86, 95, 108, 135, 159, 167, 205, 936, 1003, 1092, 1205, 1249, 1293, 1372, 1488, 1532, 1603, 1676, 1755, 1822, 1870, 1949, 2045, 2222, 2256, 2424, 2638, 3007, 3213, 4358
Massachusetts,25,05/09/20, 41, 50, 89, 123, 183, 225, 250, 296, 329, 418, 445, 481, 531, 567, 633, 707, 850, 952, 1134, 1261, 1619, 1780, 1827, 30, 36, 42, 48, 59, 70, 92, 98, 106, 111, 127, 137, 144, 151, 163, 180, 200, 251, 297, 329, 406, 419, 500, 3187, 3321, 3616, 3858, 4124, 4350, 4503, 4784, 5016, 5110, 5305, 5589, 5815, 6005, 6200, 6441, 6803, 7007, 7412, 9058, 10112, 10754, 12015
Michigan,26,05/09/20, 26, 42, 57, 141, 180, 199, 221, 259, 279, 339, 403, 443, 487, 519, 614, 728, 884, 1109, 1202, 1470, 1992, 2572, 3050, 21, 24, 26, 35, 43, 45, 48, 50, 59, 67, 75, 84, 90, 103, 106, 135, 171, 211, 238, 297, 396, 616, 751, 2193, 2258, 2542, 2790, 2975, 3077, 3202, 3274, 3427, 3589, 3747, 3965, 4183, 4667, 4860, 5246, 5796, 6910, 7386, 8233, 11356, 12935, 15077
Minnesota,27,05/09/20, 3, 4, 5, 7, 7, 8, 9, 10, 12, 14, 15, 18, 22, 23, 25, 26, 30, 34, 39, 46, 54, 70, 96, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 7, 8, 8, 10, 14, 15, 16, 73, 76, 88, 93, 100, 103, 105, 119, 127, 129, 134, 139, 143, 151, 156, 164, 183, 205, 230, 262, 317, 349, 427
Mississippi,28,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 9, 12, 14, 17, 19, 21, 24, 26, 29, 33, 35, 39, 43, 45, 53, 60, 65, 77, 93, 122, 159
Missouri,29,05/09/20, 3, 3, 8, 10, 15, 17, 20, 22, 24, 27, 33, 37, 44, 55, 60, 70, 77, 87, 104, 144, 194, 245, 354, 2, 2, 3, 3, 4, 5, 6, 6, 7, 7, 8, 10, 11, 13, 14, 17, 20, 22, 28, 35, 43, 49, 70, 263, 277, 288, 306, 323, 349, 361, 375, 406, 424, 447, 457, 485, 541, 563, 603, 620, 704, 787, 948, 1108, 1323, 1570
Montana,30,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 7, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 1, 2, 3, 4, 6, 6, 7, 9, 10, 11, 12, 14, 17, 19, 24, 26, 30, 33, 40, 75, 122, 136
Nebraska,31,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 5, 7, 8, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 6, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 22, 24, 25, 28, 32, 41, 50, 64, 103, 177, 186
Nevada,32,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 12, 18, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 5, 6, 20, 69, 74, 79, 89, 97, 102, 109, 115, 117, 122, 130, 134, 139, 144, 153, 162, 175, 190, 221, 249, 295, 496, 705
New Hampshire,33,05/09/20, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 18, 20, 25, 27, 37, 46, 59, 80, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 6, 7, 7, 9, 12, 16, 21, 52, 58, 67, 75, 85, 93, 97, 102, 106, 111, 115, 119, 131, 137, 149, 158, 173, 192, 217, 258, 312, 372, 437
New Jersey,34,05/09/20, 108, 165, 205, 230, 274, 319, 361, 429, 480, 590, 683, 731, 802, 867, 1028, 1203, 1458, 1620, 2063, 2533, 2928, 3179, 3528, 42, 54, 59, 74, 81, 86, 101, 110, 121, 132, 155, 181, 206, 225, 236, 257, 276, 372, 519, 613, 709, 765, 783, 5439, 5760, 6229, 6693, 7381, 7687, 7998, 8438, 8916, 9327, 9880, 10276, 11269, 11558, 11937, 12331, 12763, 13975, 16450, 18354, 20963, 22760, 23838
New Mexico,35,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 5, 9, 16, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 4, 5, 6, 23, 27, 36, 40, 47, 52, 55, 61, 66, 69, 74, 78, 84, 90, 96, 100, 111, 116, 131, 144, 158, 171, 200
New York,36,05/09/20, 248, 358, 404, 464, 543, 616, 710, 813, 1053, 1199, 1317, 1443, 1583, 1853, 2050, 2505, 2946, 3183, 3639, 4424, 5871, 6463, 7421, 107, 121, 129, 148, 170, 180, 204, 228, 272, 292, 318, 393, 438, 480, 519, 574, 729, 870, 1021, 1142, 1463, 1561, 1743, 14658, 15504, 15730, 16515, 17301, 18117, 19319, 20291, 21030, 22576, 24197, 24974, 26433, 27936, 28837, 29934, 31614, 34934, 37204, 40217, 46627, 51770, 56850
North Carolina,37,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 7, 17, 38, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 5, 6, 7, 11, 58, 62, 76, 88, 95, 104, 111, 120, 126, 131, 136, 147, 150, 169, 181, 200, 222, 262, 297, 351, 430, 495, 636
North Dakota,38,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 22, 27, 41
Ohio,39,05/09/20, 18, 19, 28, 32, 35, 39, 45, 52, 60, 67, 74, 80, 90, 100, 111, 125, 142, 177, 220, 302, 404, 452, 536, 5, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 19, 20, 22, 23, 25, 29, 33, 38, 47, 68, 73, 113, 415, 447, 478, 502, 515, 526, 533, 553, 579, 604, 617, 664, 690, 717, 762, 809, 871, 934, 1032, 1210, 1343, 1484, 2033
Oklahoma,40,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 6, 10, 13, 20, 34, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 6, 7, 12, 37, 39, 43, 52, 55, 58, 62, 64, 66, 69, 71, 74, 82, 88, 96, 103, 106, 134, 143, 194, 257, 284, 365
Oregon,41,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 5, 5, 8, 9, 12, 20, 27, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 9, 12, 40, 53, 58, 68, 77, 83, 93, 102, 106, 114, 120, 137, 147, 162, 173, 185, 204, 224, 238, 279, 351, 466, 629
Pennsylvania,42,05/09/20, 86, 119, 127, 156, 192, 240, 263, 278, 307, 336, 377, 414, 455, 496, 513, 617, 709, 788, 969, 1092, 1342, 1583, 1998, 28, 28, 30, 42, 51, 58, 60, 64, 72, 77, 81, 86, 97, 101, 110, 121, 139, 166, 201, 218, 275, 309, 401, 1598, 1669, 1766, 2035, 2137, 2227, 2375, 2495, 2610, 2668, 2803, 2963, 3019, 3235, 3384, 3493, 3686, 3913, 4656, 5088, 5885, 6528, 7455
Rhode Island,44,05/09/20, 3, 6, 14, 19, 23, 25, 30, 34, 37, 41, 45, 52, 59, 69, 77, 83, 93, 105, 130, 157, 227, 286, 317, 1, 2, 3, 5, 6, 7, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 21, 23, 25, 28, 41, 51, 70, 64, 95, 114, 132, 149, 160, 168, 174, 189, 196, 218, 229, 248, 259, 290, 311, 330, 370, 411, 446, 594, 759, 918
South Carolina,45,05/09/20, 2, 3, 4, 5, 6, 8, 9, 11, 13, 13, 14, 16, 17, 20, 22, 24, 27, 33, 38, 48, 63, 86, 178, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 6, 6, 7, 8, 9, 11, 12, 19, 28, 120, 132, 137, 151, 172, 188, 200, 212, 224, 235, 248, 267, 273, 284, 294, 309, 334, 348, 360, 457, 547, 571, 635
South Dakota,46,05/09/20, 1, 1, 2, 4, 6, 7, 9, 10, 11, 13, 17, 20, 21, 23, 25, 28, 31, 36, 43, 48, 68, 98, 120, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 8, 9, 10, 13, 18, 15, 18, 22, 32, 38, 45, 50, 54, 60, 71, 74, 77, 80, 89, 98, 102, 116, 122, 132, 168, 202, 228, 284
Tennessee,47,05/09/20, 1, 2, 3, 5, 7, 9, 10, 12, 13, 14, 18, 20, 22, 27, 30, 36, 40, 47, 55, 75, 94, 168, 229, 0, 0, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 7, 8, 9, 11, 13, 15, 17, 23, 28, 44, 163, 167, 185, 216, 225, 262, 266, 282, 301, 323, 333, 351, 364, 366, 398, 432, 449, 500, 601, 638, 768, 824, 848
Texas,48,05/09/20, 38, 47, 49, 58, 67, 72, 82, 88, 106, 116, 122, 131, 147, 176, 191, 222, 243, 281, 343, 398, 574, 982, 1646, 11, 13, 14, 16, 17, 19, 21, 23, 24, 26, 30, 32, 33, 35, 39, 42, 48, 55, 62, 75, 91, 146, 271, 730, 766, 824, 858, 881, 907, 945, 977, 1003, 1048, 1126, 1187, 1235, 1319, 1388, 1446, 1524, 1629, 1715, 1945, 2270, 2740, 4584
Utah,49,05/09/20, 0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 5, 6, 6, 8, 8, 10, 11, 13, 17, 28, 49, 69, 112, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 5, 10, 13, 14, 40, 48, 56, 63, 70, 77, 84, 90, 99, 103, 108, 114, 119, 130, 135, 145, 152, 166, 176, 208, 256, 409, 465
Vermont,50,05/09/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 5, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 5, 6, 7, 10, 12, 16, 21, 27, 28, 31, 36, 39, 42, 47, 50, 57, 67, 74, 80, 89, 99, 110, 140, 173, 197
Virginia,51,05/09/20, 14, 16, 20, 27, 34, 37, 40, 42, 47, 50, 58, 64, 72, 82, 88, 99, 120, 129, 162, 200, 239, 285, 300, 3, 4, 6, 6, 8, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 21, 25, 26, 30, 33, 49, 52, 61, 232, 245, 285, 321, 340, 363, 391, 418, 441, 471, 481, 499, 512, 540, 564, 581, 628, 688, 784, 820, 919, 1107, 1168
Washington,53,05/09/20, 1, 1, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 15, 17, 21, 22, 25, 29, 39, 61, 141, 267, 308, 0, 0, 1, 2, 3, 3, 4, 4, 5, 6, 6, 7, 8, 8, 10, 10, 13, 13, 15, 19, 29, 55, 61, 623, 667, 683, 729, 749, 771, 781, 796, 824, 841, 859, 905, 953, 974, 1020, 1052, 1124, 1178, 1275, 1375, 1484, 1638, 1935
